Instance,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Normal tissue expression,TCGA expression
LAML-20q,-0.11553071607259179,0.3936392260426317,-0.13635062515366703,-0.5503238572987607,0.03139456916623978,-0.1115112985080072,-0.12047126593431463,0.026518312335918854,0.0806899234439008,-0.01473848401798269,-0.03739199495218342,0.006565813077113384,0.010473536925313665,0.9788500889164342,0.4393834885053409,-0.5388576526754735,-0.012094154276944977,-0.30323135306150306,-0.21265763165339294,-0.18952027212977554
LGG-20q,0.025040530938085698,-0.021712038341297233,-0.07188283808370552,0.029033358440741407,-0.06111958778153895,0.11203187372451205,-0.4826469910849317,0.025251017546233066,0.04477584113025035,-0.022165321779060436,-0.39415438225766397,0.04491328929001931,0.01387817684747242,1.4228100464303783,0.5361748960225831,0.011862402590691982,0.005719598613642565,0.2481381665706161,0.02162897376271262,-0.26507490924416954
LIHC-20q,0.0677950704167292,-0.03220722720766888,0.003963045277368969,0.022022506263332176,-0.09862457401406444,-0.016585905805145483,-0.04854469862909821,0.012631117596909644,0.07990974102409464,-0.21502937570646985,0.515271695750935,0.12265794914633188,0.09639929577067334,1.3145310733927085,0.5753167135108723,0.015976463050612823,0.1067852553612896,0.4848109037475221,0.07307093232936501,0.016914038556280705
LUAD-20q,0.08433000534130629,-0.03229212794942194,-0.02859238700276407,0.02714703921175943,0.16639881993558014,0.003398053438382749,0.0058475701537375555,0.02812068080535265,0.22217107916510925,0.14456468477411163,-0.0324753126313403,0.06676926500571488,0.01472761558859567,1.649835964076869,0.4793168125718883,0.019437174773578883,-0.0183682929048039,0.5263998385797143,0.06802585755729805,0.3796740261631591
LUSC-20q,0.08433000534130629,-0.03229212794942194,-0.02859238700276407,0.02714703921175943,0.16639881993558014,0.003398053438382749,0.0058475701537375555,0.02812068080535265,0.10265870588052783,0.14456468477411163,-0.0324753126313403,0.06676926500571488,0.01472761558859567,1.649835964076869,0.4793168125718883,0.019437174773578883,-0.0183682929048039,0.5263998385797143,0.06802585755729805,0.25250318713690123
OV-20q,-0.09980644692169045,-0.017548130302627484,0.04936265711577957,0.0051200241858454084,-0.03057418722227734,0.01821618635428841,0.14094614906033523,-0.16047732274984763,0.28238192621392355,-0.014351254851677523,-0.27399077740256667,0.06676926500571488,0.014847722118322255,1.5542809212732709,0.48056240916564363,0.03550554216881993,-0.05052976253627647,0.5550450779808027,0.01619051263302995,0.35903806488972995
PAAD-20q,0.03064043683967005,-0.020929404891631594,-0.026458869849948687,0.010741802399933414,0.0387533247933401,0.008542487034133104,-0.0070928039448177665,0.021027861010906597,0.29474213231081586,-0.05126315552963568,-0.022871614453686153,0.06740381486570017,0.01472761558859567,1.496900653390594,0.4524982627783582,0.016438042566873683,-0.011745111035558323,0.5790619328979761,0.09937987309245291,0.21893965282389172
PRAD-20q,-0.038028181546859594,-0.012889920430395196,-0.05582948748421882,0.002153231754264571,-0.06620378224689664,-0.0020273004051760096,-0.043720632018030677,0.0280595640684017,-0.48061284745114197,-0.02683142227740627,-0.022569859979983013,0.039149477084889084,0.010118801288338874,1.2011670423407237,0.340803709825279,-0.058224905634917286,0.10595018757466415,0.2109958047976101,-0.3941987967102439,-0.21485966696852665
SKCM-20q,0.09572664304229903,-0.037131493960314475,-0.040146096842339656,0.014395838260658104,0.1618271002846931,0.006224857342570451,-0.0070269536036759875,0.02812068080535265,-0.22173515285385123,-0.05013285453828958,-0.05393909490530498,0.010564752451301073,0.012050402159697531,1.512077767124209,0.5152420732903956,0.03441144723269702,0.010951258775558116,0.4560682463090276,0.1374181539169733,-0.11272433185387364
STAD-20q,0.020987129649383606,-0.019098568665248245,-0.026928610120833467,0.026796629903207452,0.025926913579996966,-0.005144938487007783,-0.00031253061159493983,0.02812068080535265,0.019367941915534016,-0.01365172840202455,-0.027959644827256543,0.05789549510495294,0.01387817684747242,1.5002767779866408,0.5458260512417327,-0.031078312874102336,0.00390836771018674,0.25898580788825554,0.0649858040927584,-0.005756442459970348
