Instance,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Normal tissue expression,TCGA expression
STAD-3p,0.3938554,0.10918263,0.27861014,0.10729714,0.045090906,1.0759797,-0.02711626,0.08343772,0.02547462,0.07643102,-0.044482246,-0.02522519,-0.037955828,0.43086386,-0.8872216,0.009217438,0.02204611,0.57963985,0.003270543,0.49614698
TGCT-3p,0.47991365,0.049878765,0.5371847,0.11184141,0.1434789,-1.0003455,-1.366567,0.04864624,0.023318063,-0.17465241,0.010468297,0.071193576,0.18833373,-0.086050145,-1.668516,-0.09898055,-0.072469525,0.31903222,0.10747764,-0.6480817
THYM-3p,-0.07310045,-0.084083356,0.13406019,0.75870645,0.25742444,0.23907848,-0.02588829,0.06027049,0.26569474,-0.17769995,-0.07670143,-0.011420924,-0.036731444,0.27266967,-0.47537827,0.55906826,-0.12468617,0.7408971,-0.055819888,0.39403123
UCEC-3p,-0.2557257,0.6257187,0.06571977,-0.5024033,-0.8021548,0.08978835,-0.20629527,0.0503515,-0.084778726,-0.17015548,-0.11415434,0.00012302375,-0.038512286,0.105192,-1.6973382,0.013294719,-0.54508835,0.019480333,0.05927749,-0.6979098
UCS-3p,-0.18495896,0.6397969,0.1691385,-0.41015905,-0.72793716,0.09707853,-0.37199482,0.044133704,0.003451033,-0.2732299,-0.10686128,-0.021032004,-0.03087979,0.19042164,-1.4995381,0.30108392,-0.7094644,0.27094522,0.048016135,-0.38961712
CESC-7q,-0.13524084,-0.43454093,0.12108452,-0.37880474,-0.09905508,-1.0433296,-0.08769427,0.032383986,0.009157412,-0.15707637,-0.15702079,-0.018112697,-0.044889115,-0.13709298,-1.2826755,-0.8970804,0.018689882,-0.11928238,0.0072031673,0.37601313
KICH-7q,-0.21987393,-0.33337134,-0.16782518,-0.49426502,-0.30456355,0.30221793,-0.13001187,0.033248946,-0.30358025,-0.17562756,-0.30541602,-0.066350095,0.009029661,-0.3641231,-1.2537901,-0.09704457,0.20690238,0.056590494,0.0010896445,-1.1760955
LAML-7q,0.77842075,-0.89163977,0.602765,0.63114494,0.41231525,-0.5645275,0.29661557,0.062810175,0.09611615,0.034455936,-0.111155175,0.0438368,-0.049602453,0.0054827044,0.2332989,0.12424763,0.43836024,0.2338044,0.23092908,0.45713854
UCEC-7q,-0.004322636,0.3440015,-0.17537938,-0.39677784,-0.43567652,0.20302796,0.019742893,0.046397492,-0.2983428,-0.07442065,-0.16618241,0.010328087,-0.03903294,-0.1211732,-2.1352825,-0.10647993,-0.14622025,-0.38017967,-0.27519462,0.6131887
UCS-7q,0.14576891,0.32913747,-0.08611906,-0.33205873,-0.5025375,0.19163983,-0.0047000158,0.04787571,-0.33987445,-0.071907215,-0.16090618,0.017003167,-0.018883407,-0.29042324,-1.9640136,-0.01540906,-0.12047021,-0.3993039,-0.27877796,-0.2718146
BLCA-12p,-0.37397528,0.31325397,-0.14651528,-0.3443427,0.0245879,-0.37771463,0.09063044,0.027955424,-0.3352002,0.62540567,-0.15033005,-0.022088517,-0.05593598,-0.059361275,-2.9420283,-0.40933198,-0.06414967,-0.5042994,0.025686134,0.48919055
BRCA-12p,0.12376431,-0.6732466,-0.056330893,-0.18873812,0.06684947,0.7448559,-0.3922675,0.048246395,-0.18078081,-0.032332283,-0.09634376,-0.0012086718,-0.042154353,-0.18304071,-2.3229632,-0.59744567,0.0035206843,-0.7286105,-0.32308912,-0.09787969
CESC-12p,-0.16727485,0.78567535,0.26009247,-0.24783552,0.0628631,-0.92353326,-0.03886871,0.022395752,0.024477096,-0.04989672,-0.16162524,-0.04653211,-0.060181808,-0.1432511,-2.381995,-0.44594944,-0.059047084,-0.66981643,-0.0648716,-0.82717735
COAD-12p,-0.23645885,-0.119138375,-0.46859974,0.29719147,-0.2277928,0.6702282,-0.041784976,0.05508794,0.14383352,0.023914598,-0.0833319,-0.0020886534,-0.04032877,-0.14888328,-1.813385,0.19410014,0.28467473,-0.7664994,-0.13520934,-0.87734276
ESCA-12p,0.22426726,-0.23472464,-0.25167513,0.2687949,-0.21225415,0.6467555,-0.3722254,0.037842415,-0.29138106,-0.090767644,-0.086032934,0.0077250777,-0.042517766,-0.1302984,-1.7242464,-1.1486005,-0.048479125,-0.6649007,-0.2475792,0.31034273
GBM-12p,-0.12853959,-0.23202384,-0.2127973,0.71770126,0.0031219712,-0.58577275,0.19619292,-0.25291297,-0.054345287,-0.07752641,-0.122993186,0.10821812,-0.05259154,-0.27654475,-1.6929578,0.04788716,-0.02415227,-0.97964084,-0.34867266,-0.7333329
KICH-12p,-0.6691354,-0.26683888,-0.42017922,-0.5719433,-0.22419411,0.47188652,-0.11229753,-0.52436286,-0.31852964,0.063467495,-0.12129703,-0.22139043,-0.03341429,0.0009381339,-1.767699,0.03959698,-0.012391895,-0.41164124,-0.06279035,-0.30925933
LAML-12p,-0.39922717,-1.1131091,0.21446453,0.25695437,-0.28837097,-0.93836486,-1.1064351,0.030080816,0.06571174,-0.21254718,-0.102709,0.010446502,-0.06223222,-0.22228107,-1.2461715,-0.029306678,-0.13094898,-0.44221732,0.23046735,-0.24091724
LGG-12p,-0.08545516,-0.22900504,-0.03493408,0.51656675,0.03644725,-0.51378864,0.17744789,-0.24937317,-0.037832204,-0.029326528,-0.11335162,0.14511204,-0.059417464,-0.35545993,-1.3792739,0.083924934,0.022524914,-0.69259644,-0.32048628,-1.1464634
LIHC-12p,-0.15357713,-0.98725677,0.13719793,-0.13625155,-0.08920926,-0.9570463,0.17552736,-0.3192703,0.20201044,-0.313402,0.76592296,-0.11027438,0.41384968,-0.14423274,-1.7827878,-0.043613635,0.35775954,-0.4648909,0.021874314,-0.37995383
LUAD-12p,-0.11027989,-0.213307,-0.2833794,0.0878605,0.22390608,0.22666326,0.4349655,0.040771093,0.40788308,-0.06508063,-0.09264855,0.0012145515,-0.05076728,-0.19316301,-1.4470038,0.18954863,0.28946254,-0.9218046,-0.627178,-1.0858917
PAAD-12p,-0.6250593,-0.019015882,-0.31943932,-0.5235146,-0.21815883,0.2789845,-0.054218803,0.11161063,-0.23439674,-0.31243843,-0.115719385,-0.025110485,-0.02147999,-0.038493257,-1.8760221,-0.15006289,0.1850771,-0.4883191,0.29365924,-0.18425584
PRAD-12p,0.076511994,0.680859,0.31085628,0.38706994,0.2293266,0.48087743,0.18009432,0.048598748,-0.28268665,0.16795169,-0.098854244,-0.008563839,-0.030575175,0.05017287,-1.088383,-0.027509812,1.1761277,-0.21576779,0.232837,1.0046247
SKCM-12p,0.4452107,-0.13072544,-0.24761799,0.1658902,0.116867945,-0.34816664,0.06449,0.03550805,-0.08627669,-0.20326559,-0.061384514,-0.01683696,-0.04971365,-0.12199622,-1.5313051,0.15462469,0.29403293,-0.54386187,-0.15340488,-1.350271
STAD-12p,-0.023149118,-0.26992238,-0.4502604,-0.064566836,-0.21028072,0.704958,-0.042327013,0.049109634,0.06942938,0.08123966,-0.122153565,0.0076849973,-0.03698885,-0.038324486,-1.5804057,0.085751995,0.033751722,-0.5859745,-0.3794871,-0.9940347
THYM-12p,0.11746343,-0.5079076,-0.4183129,0.46122026,-0.8783532,0.083807245,-0.10638881,0.06713124,-0.32355714,0.037517846,-0.09224774,0.01764209,-0.06463492,-0.3382725,-1.6235536,-0.163075,0.5627676,-0.6625194,0.44718963,0.07297679
UCEC-12p,-0.17179494,0.17403392,-0.28565106,-0.32815084,-0.57200116,0.21611868,-0.17770338,0.018630264,-0.31916937,-0.17799091,-0.15646726,-0.014493667,-0.03660388,-0.04903606,-2.3413944,-1.0764427,0.036290146,-0.60136366,0.05711528,0.35186794
UCS-12p,-0.17145872,0.16354649,-0.28565106,-0.32815084,-0.571417,0.21611868,-0.17725159,0.018630264,-0.31916937,-0.17799091,-0.15646726,-0.014493667,-0.03660388,-0.06496709,-2.3413944,-1.0824951,0.036290146,-0.60253704,0.05711528,0.3841399
ACC-11q,-0.20818266,-0.5002777,-0.57952505,-0.21504804,-0.30388394,-0.5837873,-0.16027625,0.05923635,-0.08566508,-0.25665283,-0.10953406,-0.018576184,-0.0835889,-1.4329418,0.35460106,0.017405026,0.006864294,0.1604653,0.15150408,-0.02517631
BLCA-11q,0.006288248,1.2055464,0.6953556,-0.09340918,0.014887682,0.17455558,-0.07031584,0.07573171,0.18835206,0.5824837,-0.098211266,0.039939947,-0.055429347,-0.9301699,0.69933856,0.49067804,0.019723885,0.3616949,0.34608755,-0.14561048
BRCA-11q,0.45875722,0.37129638,0.21247734,0.27455977,0.24136487,0.5603321,-0.023629608,0.09437271,0.57547283,0.29057738,-0.09826052,0.0005831325,-0.05969339,-1.4659534,0.4460799,0.436908,-0.012741365,0.30576846,0.034977037,1.0321411
CESC-11q,0.17905577,1.5733658,0.72787786,-0.040364534,0.024477584,0.47614735,-0.039288964,0.07404138,-0.06004474,-0.0553867,-0.15236592,-0.009178399,-0.046340346,-0.4114656,0.4455358,-0.29193452,0.040293023,0.44289345,0.16962582,-0.019159777
COAD-11q,-0.27664325,-0.19693126,-0.6433577,0.13078281,-0.0829998,0.17413478,0.15371059,0.0739523,-0.117125645,-0.33843377,-0.11700231,0.005754227,-0.068955585,-2.153299,0.18853953,0.14285539,-0.111052185,0.122771926,0.12082901,-0.33714476
ESCA-11q,0.30671474,-0.16884783,0.6526701,0.35330606,0.25653735,0.5878752,-0.33951718,0.079754524,0.24500984,0.08067585,-0.12340787,-0.00020615733,-0.04307423,-0.77332026,0.2785559,-0.76623327,0.49430895,0.492538,0.07731026,1.5456971
GBM-11q,0.09300498,-0.11845573,-0.04153992,0.36701348,0.28680953,-0.35827765,0.68707514,0.03060405,-0.047087297,-0.047108326,0.5181206,0.15433896,0.2749693,-1.1247596,1.1684366,0.15924573,0.045612242,0.3123258,-0.023315866,0.18115816
KICH-11q,-0.06293694,-0.10794437,-0.56142503,-0.24322134,-0.13352917,0.15736574,-0.09670194,-0.5771289,-0.012450494,0.35642338,-0.15647672,-0.09622776,-0.070797555,-1.8223343,0.29221627,-0.10490347,-0.291552,-0.07302895,-0.31231815,-0.1385776
KIRC-11q,-0.095259346,-0.06712401,-0.49618134,-0.25171787,-0.14756022,0.1250551,-0.12219763,-0.5405417,0.013821155,0.40196377,-0.14789937,-0.26809028,-0.022113992,-1.8616743,0.2846556,-0.10636402,-0.36624572,0.025859341,-0.24068679,-0.2725982
KIRP-11q,-0.4198253,-0.064692855,-0.61311275,-0.16591002,-0.14222045,0.03053657,-0.10136301,-0.4211828,-0.043060064,0.5674684,-0.20397954,-0.23840438,0.009361539,-1.9961822,0.14033224,-0.01570378,-0.3615924,0.029556762,-0.20275451,0.4075521
LIHC-11q,-0.5083073,0.0013225323,0.23343103,-0.07400649,-0.043642018,-0.70595783,-0.21089426,-0.69560915,0.048653968,0.96398246,0.29348683,-0.22030364,-0.07031146,-1.6905155,0.41767207,-2.2932421e-05,-0.15645254,0.121708475,0.06751056,-0.7451135
LUAD-11q,-0.35595834,-0.2171123,-0.36610955,0.3716852,0.055144694,-0.110720955,0.061224215,0.071397625,-0.19244154,-0.2860385,-0.060382817,0.04206099,-0.06781369,-1.747882,-0.075472064,-0.16855003,0.04979362,0.11939348,-0.15423575,0.09469297
LUSC-11q,-0.13115396,-0.24648261,-0.3004204,0.55145293,-0.0015805422,-0.08012894,-0.008871689,0.08385929,0.25043187,-0.23489758,-0.040222704,0.019760955,-0.046884105,-1.850473,0.0007066615,-0.3143302,-0.007345001,-0.0059859706,-0.15268992,0.25771853
OV-11q,-0.4286171,-0.36867788,0.08971753,0.32445532,0.069978215,-0.40119773,-0.32569253,-0.29792497,0.07467317,0.07383306,-0.17264782,-0.0584601,-0.092812024,-1.8775951,0.32409474,0.17004816,-0.21458976,0.09664577,-0.15841983,0.09556652
PAAD-11q,-0.032175638,-0.4170327,-0.3241448,-0.3159601,-0.1711137,-0.87199455,-0.073588416,0.05467019,-0.12946412,-0.39258087,-0.1358006,-0.027269859,-0.065877266,-1.1973617,0.2660116,0.14763343,-0.044875987,0.12593637,0.775894,-0.6495913
SKCM-11q,1.3077955,-0.02238896,0.9539343,0.46160653,0.8715709,-0.06376361,0.36916602,0.059848707,0.07031121,-0.0390904,-0.061614923,0.079628594,-0.046718694,-0.80531734,0.37249836,0.6224248,-0.090177946,0.1521849,0.19307332,-0.019181026
STAD-11q,-0.026746573,-0.10882603,0.05146782,0.033757284,0.071909,0.510154,-0.054758474,0.09804552,-0.061434314,0.042648654,-0.08080715,0.016131561,-0.084289566,-1.9660115,0.17265806,-0.22972348,0.00016759324,0.060539577,-0.11802597,-1.2340702
TGCT-11q,0.78405654,-0.18986179,0.3942737,0.3959109,0.46044472,0.32130787,0.6264586,-0.051146455,0.031673167,-0.059969146,-0.030167101,-0.0032119923,0.09739725,-0.41815147,0.34508237,0.32762384,0.029315008,0.13326408,0.18456517,1.4735463
THYM-11q,-0.35651344,-0.49028343,-0.21741502,0.04291686,-0.6643791,0.053394143,-0.2909811,0.092146754,-0.043679077,0.017491132,-0.11644104,0.011139239,-0.085497394,-1.5036345,0.24403317,-0.06468181,0.24604897,0.261698,-0.21172413,-0.18183671
UCEC-11q,-0.11604732,1.2662537,0.017731959,-0.043119524,0.23074839,0.23963806,0.35800472,0.080733255,-0.07350412,0.02253668,-0.118240304,-0.0017094753,-0.05785088,-0.9039911,0.689277,-0.9525912,0.21477962,0.42672563,0.41729838,1.0388246
UCS-11q,-0.1332275,0.85279655,-0.16902292,-0.14971709,0.065339625,0.19714081,-0.20327942,0.06593832,-0.100308664,-0.22264129,-0.118474215,-0.004861773,-0.03512217,-1.0545317,0.481411,-1.1009811,-0.23901951,0.35537773,0.2129906,-0.27837712
BLCA-4p,-0.12250783,0.81580925,0.28484148,-0.064903885,0.09498958,-0.20862803,0.0027556214,0.06291387,-0.08502332,1.1369505,-0.13137998,-0.002695131,-0.041250166,0.4418997,0.71443105,0.13669285,0.23769829,0.3026105,0.085269004,1.1750729
BRCA-4p,0.43668997,0.38247338,0.53128463,-0.15655468,0.045301188,0.6761052,-0.080076106,0.094610386,0.27110893,0.095848724,-0.09317346,0.012587146,-0.02562734,0.46060926,0.46413195,0.7988185,0.45472217,0.18042296,-0.46618634,0.0814049
CESC-4p,-0.11122923,1.0377687,0.5535088,-0.004729307,0.26496196,0.41006723,-0.00703961,0.06958547,-0.011029089,-0.077561975,-0.16380471,-0.025247041,-0.033184912,0.389582,0.54925156,0.46818653,0.10460141,0.5953724,0.6244554,0.6713997
COAD-4p,0.3382531,0.16837144,-0.11987369,-0.061377898,-0.01650673,0.59270287,-0.0055739856,0.09649613,-0.0032568392,-0.023408286,-0.11624137,-0.006491646,-0.050760422,0.6487383,0.41548416,0.33154374,-0.105534166,0.1790509,0.656175,0.33343574
ESCA-4p,0.3351517,-0.074497744,0.38547435,-0.2358784,0.17813203,0.25207266,-0.3642524,0.09999983,0.27860963,0.75637984,-0.109897375,-0.0052383775,-0.030092644,0.43771923,0.5545432,0.36090976,-0.55763566,0.5295395,0.5392896,0.65460014
GBM-4p,-0.099477254,-0.111988485,0.3675799,-0.028516242,0.36950603,0.06083388,-0.82894164,-0.022648187,-0.06368181,-0.14708829,-0.1445822,0.089026645,-0.015034931,0.24359931,0.17996052,-0.07464292,0.024066925,0.24079232,0.14292563,-1.3093925
KICH-4p,-0.043275002,-0.3365701,-0.82677776,-0.32437477,-0.30072266,0.2928776,-0.088075124,-0.6834446,0.096223444,-0.11711355,-0.17682037,-0.3342851,-0.04903016,0.15554702,0.1542795,-0.08766347,-0.25856584,-0.081195846,-0.56102306,-0.9598618
KIRC-4p,0.010851176,-0.33189043,-0.8979066,-0.20196122,-0.23529282,0.5388116,-0.12841432,-0.70775354,0.046807412,-0.23982118,-0.12703201,-0.23130426,-0.07899498,0.2893436,0.21243976,-0.15598148,-0.35715884,-0.086671025,-0.26918188,0.074227914
KIRP-4p,0.0007248785,-0.36482847,-0.8407657,-0.32225528,-0.2349325,0.38973194,-0.09973447,-0.8062265,0.03076873,-0.13733146,-0.16351704,-0.333419,-0.04903016,0.25523025,0.2154024,-0.21141586,-0.18021551,-0.14805494,-0.66756433,-0.47400814
LAML-4p,-0.033627838,-2.3764338,0.20369205,0.030805329,-0.07307414,-0.919496,-0.8859596,0.036881115,-0.14170633,-0.4562768,-0.15009445,-0.01966993,-0.044150066,0.20533752,-0.057935573,-0.04838779,0.13299829,0.24263427,-0.1549,0.651262
LGG-4p,-0.08232479,-0.10508679,0.53662,0.11727576,0.35111195,0.20035993,-0.6936676,-0.022648187,-0.040721018,-0.13973415,-0.07300073,0.08955306,-0.0091964705,0.29127112,0.21439052,0.23886287,0.07624382,0.5472138,0.2399702,0.27485228
LIHC-4p,0.6227158,-0.1272867,0.6649674,-0.37394035,-0.14088708,-0.5634957,0.22196387,0.10477191,0.3835495,0.94260967,0.93043464,0.21023107,0.012159955,0.59882337,0.45902106,0.39254013,0.08769553,0.13903023,-0.12171963,0.0071792547
LUAD-4p,0.11974391,-0.17586473,-0.68278486,0.21224064,0.34691697,0.5967783,0.45745847,0.08587822,0.24957775,-0.32757032,-0.06808096,0.051666733,-0.042315986,0.32131505,0.28609872,0.30992225,-0.9509506,0.14309658,-0.19407389,-1.9555391
LUSC-4p,0.14796883,-0.066978,-0.53780603,0.18612447,0.3025333,0.61761135,0.47168148,0.08757659,0.29399702,-0.24395217,-0.08922397,0.060676794,-0.04913842,0.3266043,0.36711222,0.36052886,-0.83337486,0.13386141,0.23545375,0.07539195
OV-4p,0.42873323,0.13579698,0.5547314,0.05189772,0.21492627,0.4683304,0.968687,-0.06621831,0.11159117,-0.12979694,1.633473,-0.033214904,-0.012915216,0.5329466,0.6478274,0.560594,-0.21944027,0.15832303,0.6358223,0.09872819
PAAD-4p,-0.5086985,-0.38747635,-0.28092408,-0.32899103,-0.06571165,0.2615135,-0.055709224,0.073871136,-0.08453819,-0.29919344,-0.14886767,-0.0068281423,-0.02673469,0.34625366,0.36859488,-0.18812908,-0.98587763,-0.16827297,-0.28764874,-0.24269776
PRAD-4p,-0.28606102,-0.6631779,0.19984032,-0.22454356,0.24273193,0.091242254,-0.189362,0.06226323,-0.9232791,-0.10713259,-0.1560536,0.024877487,-0.07425044,0.16448024,0.15525697,-0.035666976,0.26748905,-0.12810747,-0.7871425,-0.4165895
SKCM-4p,-0.20552155,-0.27191928,-0.25157368,0.09184186,0.045845434,-0.8991645,-0.51569587,0.04221807,0.08501786,-0.4017331,-0.17700228,-0.08472079,-0.034487803,0.14313194,-0.0149629535,-0.17672323,0.1857434,0.06694879,-0.36703303,0.1572458
STAD-4p,-0.19839399,0.0287732,0.059717357,-0.13475639,0.2346293,0.7363569,-0.071491614,0.082833484,0.0526559,-0.05721978,-0.13322252,-0.0073740706,-0.03444473,0.6258762,0.38447425,0.63567156,0.14255105,0.5025084,0.3751715,0.9750895
TGCT-4p,1.427271,-1.123319,0.4296533,0.5035267,0.3786374,-0.62808186,0.8304188,-0.044420317,0.050733536,-0.020198844,0.37116385,0.04245091,0.057541464,0.19344704,0.28592017,0.41128132,0.040715978,0.40493834,-0.5711324,1.1378168
THYM-4p,-0.062808216,-0.2434515,0.04683117,0.32066822,-1.0361192,0.3453708,-0.11777337,0.082037814,-0.15878415,0.004747373,-0.14873691,0.018122578,-0.06914878,0.043488048,0.11031148,-0.54107577,-0.021568883,-0.052286133,-0.67529476,-0.46524987
UCEC-4p,-0.15466318,0.7837819,0.21887687,0.12592147,-0.42156163,0.34749195,0.55450594,0.07068436,0.23894113,-0.12318687,-0.17142491,0.0051494297,-0.029296303,0.28699714,0.4549021,0.44288096,0.30070072,0.38322988,0.7774246,-0.3959326
UCS-4p,-0.086448446,0.84616804,0.32058716,0.15032941,-0.42607424,0.34713745,0.5670963,0.072162576,0.23406841,-0.12318687,-0.16677271,-0.00016904227,-0.00914677,0.2838885,0.60634923,0.46660486,0.30508038,0.37529877,0.8131285,0.073886596
CESC-7p,-0.15267664,-0.096924186,0.1006937,-0.31113002,-0.04281763,-0.68603927,0.015222566,0.019636713,0.092168726,-0.12327687,-0.15702079,-0.029792804,-0.03832224,-0.675493,-1.2071999,-0.9136436,0.106434986,-0.5714762,-0.0002135376,1.6709305
KICH-7p,-0.023769204,-0.06924438,-0.24137759,-0.3943578,-0.23696269,0.022696255,-0.047705792,-0.014474036,-0.2582332,-0.25131267,0.74993944,-0.06781535,0.22015426,-0.91026205,-0.9853334,-0.04513372,0.15477552,-0.48495808,-0.15428862,-0.87618375
LAML-7p,1.3006299,-1.0244356,0.37793362,0.3441716,-0.06590653,-0.50885236,1.208891,0.020450313,0.050654337,-0.006869138,-0.046182152,0.029530851,-0.0496145,-0.23091553,0.18204781,0.5570619,-0.052347735,-0.049288243,0.07031499,0.41133913
OV-7p,-0.44529462,-0.4134559,0.030731626,-0.3632701,-0.0614014,-0.609024,-0.3613649,-0.115402244,-0.1364326,-0.1355867,0.10041574,0.00092722476,-0.07416978,-0.91774523,-1.5155493,0.08901701,-0.07019887,-0.43663496,-0.2722322,0.72015846
UCEC-7p,-0.22551818,-0.035026778,-0.21447368,0.062299695,-0.12611887,-0.67546576,-0.4527267,0.010786019,0.24571888,-0.18771334,-0.14485626,-0.013128579,-0.058965225,-0.79867727,-1.370329,-1.2215421,0.011394211,-0.4657566,0.08972944,0.0662326
UCS-7p,-0.24985044,-0.086788535,-0.32098308,-0.05879661,-0.19607155,-0.6817946,-0.22383988,0.023315795,0.13435012,-0.1174181,-0.16929416,-0.01060124,-0.08007771,-0.9020723,-1.4733258,-1.4371381,0.051906254,-0.63085264,0.382465,-0.7649278
ACC-17q,0.10473706,-0.3526335,-0.13509895,-0.2051807,-0.18259475,-0.101085484,-0.13533725,0.008207993,-0.10091937,-0.1254606,-0.11789098,-0.058129366,-0.105106354,0.30086288,-0.78920853,-0.05215167,-0.04059941,-1.4819403,-0.0040164567,-0.24211138
BRCA-17q,0.43418232,0.24537975,0.28153035,0.22147155,0.29965493,0.76625925,0.040278666,0.020151,0.03770008,0.38769326,-0.06919719,-0.019135645,-0.05873264,0.31649432,-0.1646034,-0.44907242,0.64773405,-0.5857263,0.16755444,0.4015058
CESC-17q,-0.05604884,0.7870149,0.24124053,-0.0837777,-0.059870116,-0.6805165,-0.05643307,0.01797838,-0.16295716,-0.16383815,-0.17791413,-0.09842734,-0.110362194,-0.065583825,-0.7625099,-1.2172987,-0.08718615,-1.1253496,-0.25886235,-0.49668083
ESCA-17q,0.31099263,-0.44485727,-0.08814764,0.2535168,-0.31023225,0.06262082,0.0015482076,0.023364803,0.06703329,-0.14028327,-0.096359916,-0.03683777,-0.0614994,0.09112996,-0.8440011,-1.4138987,-0.41291752,-1.1182249,-0.026526552,-0.36055604
GBM-17q,-0.083857134,-0.004306226,0.12465295,0.045102682,-0.13716635,-0.5134248,0.17751972,-0.35761154,-0.058816634,-0.14845872,-0.069765754,-0.0658809,0.19832838,0.31383282,-0.9052859,0.13928272,-0.052554235,-1.5290028,-0.04014413,-0.44643784
KICH-17q,0.15083498,0.18763503,-0.07738329,-0.093653515,-0.10212504,-0.39832234,0.01625262,0.20664838,0.10132477,0.21885,-0.0848418,0.23163131,0.16508837,0.5150703,-0.4335512,0.17491476,-0.06190847,-0.66444963,-0.023033459,1.3061525
KIRC-17q,0.13360433,0.13483334,-0.4894217,-0.14154314,-0.17420058,-0.4421973,-0.029056316,0.20752276,0.06595063,0.13145521,-0.12112157,0.23968785,0.15829295,0.38091218,-0.3693463,0.17900597,-0.070005536,-0.7147679,-0.011915144,0.07904327
LAML-17q,0.72889197,-0.7242148,0.28183886,0.20897393,0.22541998,0.041995578,-0.5319774,0.026347607,0.0032914565,1.0424445,-0.109520495,0.01574692,-0.097193435,0.303465,-0.043238167,0.0843978,0.22823524,-0.4356146,0.945157,0.38264495
LGG-17q,0.09960232,-0.10708192,0.26900727,0.2979858,-0.11524418,-0.5645072,0.038193125,-0.322837,-0.147701,-0.05008056,-0.11166231,-0.051976394,-0.03646779,0.41681373,-1.0335568,0.2058929,-0.0490123,-1.2383907,-0.1843963,-0.98980695
LUSC-17q,-0.30296728,-0.045288317,-0.2035508,0.2966144,0.05030202,0.36492363,-0.347388,0.026278796,0.22445795,-0.22063701,-0.07495085,-0.011545896,-0.040781375,0.10589968,-0.4407407,-0.06317225,-0.23801707,-1.2775173,-0.100731686,0.21093231
OV-17q,0.89399385,0.027829746,0.24110328,0.12622704,0.27002025,-0.22676714,0.65786135,0.20882413,0.1467509,0.011101399,1.7629256,-0.016377715,-0.061099604,0.4253437,-0.49817222,0.7596664,-0.18509455,-0.50961125,-0.09144638,0.011368237
PAAD-17q,0.08850089,-0.45682654,-0.37546667,-0.15401739,-0.17221826,0.094104595,-0.09837296,0.0075052883,0.115667455,0.06006876,-0.10462575,-0.030150937,-0.09600685,0.20705111,-0.67915434,0.015020347,-0.098816454,-1.1980747,-0.08654702,-0.062599316
PRAD-17q,0.06325142,-0.3966661,-0.22381614,-0.32052818,0.20807357,0.36248687,-0.057194024,0.019057035,-0.6388385,0.32468176,-0.06907097,-0.027282014,-0.10806152,0.3808832,-0.763189,-0.6770371,0.9385191,-1.0327498,0.009959568,-0.2145822
SKCM-17q,-0.40786672,-0.33328652,-0.15207174,0.13901582,0.32343182,-1.1912951,0.17462106,-0.0066865725,-0.2226945,-0.23771557,-0.15364352,-0.09522319,-0.08971563,-0.058852445,-0.7332169,0.0247262,0.028616335,-1.3547887,0.034328848,-0.6921515
STAD-17q,-0.36431155,-0.30580807,-0.07622763,-0.39590245,0.16555709,0.77542984,-0.06699805,0.007361728,-0.075326145,-0.11014632,-0.086229354,-0.045853235,-0.11182742,0.45409238,-0.63795626,0.113162935,-0.02528109,-1.4358671,-0.13008675,-0.099524
TGCT-17q,0.48042735,-0.18856122,0.08630054,0.101034835,-0.23932092,-0.92543006,0.088534236,-0.20512486,-0.09261302,-0.22743161,-0.10394853,-0.054279193,0.0646684,0.0058476604,-0.74591273,-0.091845214,-0.08056676,-1.7208261,0.024122488,-0.7947844
THYM-17q,-0.4801083,-0.72552896,-0.30455035,0.20487964,-0.85736424,0.29433808,-0.35465607,0.029806465,-0.15562747,-0.05004806,-0.109170176,-0.017669654,-0.045026302,0.28645107,-0.4532964,0.10090793,-0.46876487,-0.99344814,-0.11624139,0.33425173
UCEC-17q,0.17099494,0.5866276,0.113092095,0.23429503,0.14067847,0.18041018,0.038812757,0.046794444,-0.05008024,0.16249219,-0.11600347,-0.006860723,-0.031512097,0.28729406,-0.11535376,-0.25590956,0.04540211,-0.3947217,0.2825162,1.659425
UCS-17q,0.0034118977,0.3031551,0.21401203,0.1507696,-0.2564575,-0.05063417,0.07232286,0.024798939,0.0423866,0.053154353,-0.11375748,-0.00019135675,-0.050777156,0.108165875,-0.5826642,-0.3413339,-0.17592555,-0.59676117,0.024395606,-1.132082
ACC-2p,-0.018872702,-0.15376279,0.2627538,-0.39034203,-0.20353825,-0.57755375,-0.061150547,0.014951508,-0.13815425,-0.09879244,-0.16959421,-0.10755476,-0.04193513,0.019276077,-2.4111915,0.3200886,-0.08799513,-0.9804826,-0.16341765,0.1044731
BLCA-2p,-0.270564,0.56663543,-0.015848532,-0.14823908,0.023182457,0.3338759,-0.05333892,0.003218161,-0.025187885,0.19774601,-0.098441325,-0.06552497,-0.08852148,-0.020669783,-2.4237375,-0.76054096,-0.23646614,-1.1503533,-0.25462204,-0.3786132
