Instance,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols)
LAML-20.0,-0.006305665499660992,-0.023328751625689374,-0.009884550259507291,-0.010115856951872396,-0.0067764153923132175,-0.016064787233232257,-0.0024826601062348896,-0.04481626853540989,0.0016838756395592446,-0.0017218879597047198,0.0006716934451458695,-0.0023189242169966537,-0.03432805177090563,-0.030766713264310658,-0.010104003952716274,0.17593669517790683,-0.01300033121689298,0.0027954815517200024,-0.014470114750567774,0.027174425250595276
LGG-20.0,-0.02357167731995359,0.0018654786161079954,-0.009164752277940771,-0.0002455737357015863,-0.035385921611349576,-0.01254967688656304,-0.005387064297939296,-0.02907418316504232,-0.01036106241174907,-0.015206785528707016,-0.0025587117622510457,-0.006778184926097487,-0.06422794539486734,0.01131267109386271,-0.00206124998648846,0.2696578588233668,-0.0025698246800529546,-0.00867293374195881,0.002384642229044398,0.03437208529319298
LIHC-20.0,0.015143212661392307,0.022378564014977703,-0.0010154068750478301,0.011220220739878148,0.025673225004906906,0.020050475683395384,0.007801931994168738,3.335718879900555e-05,-0.0014708842962482677,0.025546872716283045,0.007810647910924971,0.009473568986217162,0.06408640756654782,0.01487602474112154,-0.0021175854130338714,0.32403011948073307,0.006848750579188603,0.01915709337324388,-0.00282292700655161,0.06507351927801619
LUAD-20.0,0.015573913703606055,0.032434160220409694,0.010753755285797528,0.011793620582961928,-0.0044616777925896986,0.010294248118719145,0.03019250166207918,-0.0004591784945967072,0.004251787070842851,-0.004080897675151343,0.005640053147174245,0.004634041186376361,0.04937105487654044,0.011085757421658203,0.03147434584866888,0.35441629828363835,0.0024781897491254136,0.01764044476926247,0.03704744139747664,0.08169732896691291
LUSC-20.0,0.013734458044045219,0.03451998124396391,0.008751494594941593,0.012842858149549828,-0.002800910545401215,0.021675192051070498,0.032681387611259334,-0.0005896971011604911,0.004481350691618098,-0.0024762391304656395,0.009011105337356528,0.004219229112557962,0.0030192785171474193,0.019355171470659405,0.036389835714469076,0.36907001983481397,0.0035566139136480913,0.01421412385309375,0.04222677643553392,0.06789515853021094
OV-20.0,0.02549683005584305,-0.008460774883807944,0.009441886491588199,0.006264917570318593,0.016585915336263222,0.0012037707654366163,0.021875735270631223,0.023316712874957114,0.016259504672518885,0.02364633742520605,0.009358646545313893,0.006187463025404627,0.004673791738328751,0.00787431444289499,0.013541465052328294,0.34618312967088993,0.017674382667585177,0.001738422051382671,0.03968565476262949,0.06922908279319955
PAAD-20.0,-0.028318649485807527,-0.008877263753008296,-0.011242613761707425,-0.013890494789563255,-0.002639134220185919,-0.016383496324184368,-0.013430137361888604,0.004233112507579088,0.0007470595169390519,-0.006094984277129774,0.002593599549327139,-0.0015314774284019771,-0.014931757172069444,-0.04542336519887769,-0.01827549966685951,0.2566485850353875,-0.009381841383169559,-0.015498483995000839,-0.0064659035470425895,0.019939934084576512
PRAD-20.0,-0.013507164732314723,-0.0138544157683484,-0.0011095457283648413,-0.004232569985200441,-0.0021818484159484256,-0.012353728657155312,-0.02175463127870112,-0.015889114008072663,-0.0012796063029436914,-0.0036948425053756413,-0.0014582169026161646,-0.002914958652096008,-0.023173319058956796,-0.06353992882427568,-0.015135420239252231,0.2420560529823425,-0.00015961583322818965,-0.013552693776589131,-0.04684041798558891,0.04635317400159842
SKCM-20.0,0.013146755718423433,0.021951550944467303,-0.00585652661989709,0.005440090516717688,0.008354950394991892,0.007289238202305917,0.0047109479452002966,0.03342710929661506,0.003799635582065423,-0.0023838795121763254,0.003730833881843658,-0.00024196451344068835,0.018811388861982532,0.020289887222639493,0.029736520422641053,0.41673679918430534,0.005621887616776955,0.01838488436634966,0.005854731472967178,0.0829723473441344
STAD-20.0,0.02348281484802393,0.015621647057077755,6.428580624042539e-05,0.010155772396250085,0.036383204125480725,0.013395871562664136,0.011483263571604896,0.014317146591476477,0.0028120854318017916,-0.0023470724771882147,0.002590322308703067,0.0009542808322995075,-0.004304864520314184,0.02182382301598593,0.004679137217496435,0.4402229382205586,0.008317040595251169,0.0025645453899509423,0.011593569912812123,0.06796737644273781
TGCT-20.0,-0.027728804113004064,0.02115615382391277,-0.011868540023846588,-0.0183220260059772,-0.00464649950883413,-0.008703415695359954,-0.0031097559418884905,-0.014979387481599903,0.012890520876625141,-0.010157056065854098,-0.003131524531811747,-0.0004821271823529208,-0.036159996853290834,0.0031862193990677273,-0.004834033579481429,0.14544181812489912,-0.009880381699906307,0.00584548545820859,-0.002976737987901189,0.010237277317307919
THYM-20.0,-0.02826639309643167,-0.010212988838125464,-0.01082708621085408,-0.0033100981044640425,7.407129047111083e-05,-0.003295721214921407,0.002961362863817001,-0.019357255624597523,0.0018384653868271177,-0.002869743195917222,0.0032121932179079342,0.00036678816317734864,-0.02595980395576821,-0.055263558667774215,-0.004263232695885739,0.233041521192014,-0.004163048286283689,-0.01013021967530494,-0.04657997850312918,0.024781914284155212
UCEC-20.0,0.03295022675761116,-0.006033251836270945,0.022319179198887297,0.020056201475575488,0.014479324585824412,0.01115892096910866,0.020725736985078607,0.07837796686117611,0.00402966913035651,-8.48256884114226e-05,0.0046060826927047565,0.0038904084098634905,-0.0062705000171613704,0.025482399436310782,0.004356704177613002,0.35350182443131173,0.02415881209821475,0.003017514283800211,0.01067898799197259,0.08037580638534746
UCS-20.0,0.030784977219551195,-0.0023348751065148266,0.01574892890544168,0.015202981898423736,0.013433345866414852,0.013479048328850364,0.023211405139888095,0.06959786442131605,0.0023906665053868635,-0.0006974569200030706,0.005994502656818899,0.0037176278991317042,0.03361105647716962,0.022339121178697862,0.008242763875587216,0.3280700308442615,0.02389633469324209,0.0020686742378639347,0.014590655231577281,0.09842953497580781
ACC-1.0,0.023209203460650075,-0.0028367944566104453,-0.011611414505623384,0.0053650965512204735,-0.00503712544079227,-0.0008539780928794346,0.017178165616196898,-0.0022508425552614296,-0.0013731848892207742,-0.008491121772924352,-0.005409919231385264,-0.007257299761141695,-0.04568260296073018,-0.0026070778571734093,-0.00011200329072559241,-0.04899474063438612,-0.017107917583088782,-0.00478388467948232,-0.0018737811496045403,-0.017691588438125135
BLCA-1.0,-0.038890318656340836,-0.010772641621125139,-0.01722677928933876,-0.009281413695320217,-0.002800613802047855,-0.0022339908468634244,0.012510500199714957,-0.0017128089649352993,-0.00010221503130478072,-0.006215923366286473,-0.0044146050652920195,-0.004462631268553914,0.04655205742570811,-0.0009081063048917308,-0.007477110735360995,-0.04420531543816427,-0.00635166294797645,-0.009125404484597345,0.010527265147390934,-0.021631092925502426
CESC-1.0,0.10593110746442856,0.006724616192885793,0.023206297543500575,0.011596145154824485,0.00020382518970472383,0.0036171418125518114,0.04754345718952891,0.007112023007691022,0.0032038957021289097,-0.002939596599711453,0.0006333945500222151,-0.0006252593138533106,0.07336166224817771,0.018227254941882615,0.007831107029077774,-0.01754855788122775,0.0075703551408881015,0.04871771859208428,0.011199402316009228,0.026211198048317896
COAD-1.0,-0.02452419824212714,0.004374728822725752,-0.0010545312896033082,-0.002807311724019147,0.0038951519687876776,-0.009069827997698334,-0.015827194967390795,0.001840116051887348,-0.0007215216608399275,-0.0064140365468054955,-0.005544664717355043,-0.003868231989494092,-0.004973466914827784,-0.006432762985554834,-0.004059546728376402,-0.057040226333673505,-0.017837993477991917,-0.011300914525099136,-0.001906777884753581,-0.014949600528877898
ESCA-1.0,-0.021324855054756012,-0.008825977437954605,-0.0021710572577584106,-0.0011136119235978397,0.0030631751834272456,-0.004218123638695376,-0.017514552662441913,-0.0003416694208499539,-0.0008711127324026501,-0.005531487499806468,-0.0048166360190265295,-0.0041391472057483066,-0.0035262609622604395,-0.0066118144136131,0.001681810914906393,-0.054777642688935355,-0.01411632080575916,-0.013756232083206005,-0.006509795375176582,-0.012801500587432567
GBM-1.0,0.0920836027678351,0.008446028437877584,0.023500033600841706,0.019010666192052612,0.01881254463830839,0.008606177762255302,0.028059486942801668,-0.0003362403512273484,0.004406815736935227,0.011275700803889422,0.014509787841474745,0.03916011472295384,0.09237537242469758,0.013141532380702649,0.006741909652408067,-0.01671423334734991,0.002104286773875212,0.04066785834651553,0.01444423416652855,0.01148150883553687
KIRC-1.0,-0.03594298645933633,0.00723325582627546,-0.0007929952582161651,-0.0074727298462914545,-0.006320551186036978,-0.006410268495438506,0.00932138592906903,-0.003205318782622023,-0.0019052791002278804,-0.01081142110881881,0.0023680263534372427,-0.003806743133894237,-0.013885966298096396,0.0001378187790396996,-0.0048990598025243585,-0.046934479299395176,-0.019465308330565454,-0.0048396840730886405,0.010369157406973636,-0.020959664791330202
KIRP-1.0,-0.03384118597945101,0.009106132860086678,-0.0009191672950940191,-0.00899462936983949,-0.006551389308425336,-0.006546473991091372,0.006858100129211194,-0.0027766663199751754,-0.0020468383789495393,-0.011873570251380555,0.002331003997133134,-0.004485392629111788,-0.013744115327137282,0.0026833047390740516,-0.0020630868892898453,-0.047170188013699405,-0.019585863703171728,-0.005423612167755284,0.009154920185694951,-0.02233409395791569
LAML-1.0,-0.025916630379252414,-0.016990309171363873,-0.0036339503149247897,0.005108709007562318,0.005617405816890462,-0.011105254065832118,0.007742628299225956,0.015514110632081359,-0.000903866559397412,-0.003554607504003278,-0.0026953660222132736,-0.002989497115194123,-0.009611598002626374,-0.012991391678028128,-0.0021884087184662585,-0.04064525750786067,-0.01588564597572809,-0.0037967139863507395,-0.0128207790706983,-0.02647638935490793
LGG-1.0,0.032982814102993835,-0.008259476310190259,0.008748433176866782,0.0069208587692609295,0.0009049598264536042,-0.0025459490992031995,0.00042860810396679185,-0.009684293467276136,-0.002194925864289051,-0.0015640157013587183,-0.002537192611897121,0.019780792469609933,-0.07284259898261121,-0.0034515898076417544,0.0010975977666522348,-0.044680300962681045,-0.00951063015529662,0.014776515914913368,0.002908350440486812,-0.00950076927984697
LUAD-1.0,0.03598977325045265,0.020684016226587502,0.01481071253352695,0.008582236994310443,0.05439277087760034,0.004093165147504615,-0.003207506166107303,0.007901780779527976,-0.0003682184523477316,-0.0038015308345974034,0.0006967951036590325,-9.531974732674339e-05,0.10407504782095245,0.01054232171013821,0.02228597955887119,-0.028010358923720727,-0.001767011638904695,0.0009472430744468817,0.1951839818836631,0.01884130913067599
LUSC-1.0,0.0064362968346155635,0.0019481967045749077,-6.015846116262422e-05,-0.005931467126520445,0.025541277375245842,-0.009268939204174355,-0.02483927017315304,-0.006019987508664831,-0.0006640636170051744,-0.008585110346368783,-0.0027093501677381963,-0.001087874773504376,-0.056728075192132126,-0.00665393950866178,0.013926797697746534,-0.04340892162243501,-0.012750890925405904,-0.01305920625560863,0.11359847482033393,-0.007906600221069225
OV-1.0,0.06378688530862262,0.00913857416749897,0.028795603337670516,0.022033656274118102,0.0004272408074715532,0.012791962946532526,0.06342198048360367,0.031366432843981745,0.09775467532105848,0.044573200624797325,-0.00033781235488290133,0.00169257875337456,0.019758169482817882,0.03395773669222455,0.03469121489769591,-0.013008402470352908,0.005028960434041052,0.023741307036262566,0.027922566497455097,0.014240657244921042
PAAD-1.0,-0.002272744092727039,0.005314953496854767,-0.015399228789233567,-0.006131216614796865,-0.005946094291212754,-0.007584258779345293,0.0035851409569218084,-0.005061005522581178,-0.0016061461008380752,-0.006284891213292262,-0.004235441953330943,-0.00340598006905199,-0.013817301111646451,-0.0031011424450505393,-0.009870376728740658,-0.045023514567844446,-0.01898065409221466,-0.01132166456850899,-0.019018576113965967,-0.018062669070482623
PRAD-1.0,0.0007923271248096237,-0.004896182181178617,0.0014609994690178863,-0.0024536579601055456,-0.005816144419887191,-0.0005901775054222618,-0.013102175872160593,0.0002667347498754196,-0.0007459893652860213,-0.00717349205727864,-0.003547283150356308,-0.003676774694319503,-0.003655027976039084,0.02289065861080359,-0.014248227599103217,-0.041349806941965155,-0.019397293420941777,-0.009134794204899559,-0.019129837173887356,-0.014716667102763275
SKCM-1.0,-0.034559592853375044,0.0010197032529556099,-0.005725586182782582,-0.0002291425174343208,0.011580552810262384,3.861924398430918e-05,0.004828374520742652,0.03711418553342947,-0.00062525242059028,-0.007768426786925857,-0.0027931065895178933,-0.0019915949949771312,-0.0060325444839401405,-0.014866951368977154,-0.002113908145685578,-0.041689649408906994,-0.0164352921515539,-0.006739779327912411,-0.009795833051693039,-0.021437586748189692
STAD-1.0,0.000451236158888612,-0.008745887438409755,0.001053727468107045,0.00014876748255204504,-0.006358991138769232,-0.00037005155430614665,-0.02634492836960792,-0.004751741510617508,0.0007143677201143032,-0.007703232854113933,-0.004418946621906356,-0.0034033871888014978,-0.013524279194688122,-0.002220200858200306,-0.000413855809480804,-0.05699388103598287,-0.017318948757741596,-0.012733987611901938,0.0004984426998878261,-0.01578703325610945
TGCT-1.0,-0.016509321787534545,0.017666580539143786,-0.019557242351158813,-0.0031263430012526436,0.044896472664205975,-0.008642197015867825,0.011836474053427299,-0.013457910343945705,0.009378256483969264,0.020114529086801985,-0.0006023162227799667,0.020570243534645385,-0.011883276648202521,0.0007672871223985111,-0.0018648290996776697,-0.04503296101722756,-0.02053645280562132,-0.009552038918228084,-0.0022675037935252404,-0.010420262150657757
THYM-1.0,-0.0005057319657154381,-0.01388215306987815,-0.0034411856627481726,-0.002393353374515893,0.0005375315651001293,-0.0031915453035465833,-0.03448598829973989,-0.007726951063436575,-0.0008268815583781974,-0.006290432031774188,-0.004136375880372961,-0.006483198144105841,-0.002871831866148646,0.01178545383070602,-0.002723153149171834,-0.04062382984662133,-0.016552356004494253,-0.01906966869497009,-0.017475160749953266,-0.007866000401322348
UCEC-1.0,0.01705609998116506,-0.020402624682619767,-0.004956172687093425,-0.009423353284276664,-0.008102913400078031,0.0016052436369567722,-0.024597772004861698,-0.0021493295185537713,-0.0027676554745877818,-0.005978867820151279,-0.0038596022126019232,-0.005405418405380977,-0.015065998570632374,-0.011015652807504054,-0.007543820008822808,-0.04596517360546713,-0.011309937636084622,-0.01674792799957715,-0.005451211600272707,-0.016140723570643303
UCS-1.0,0.014589922325417129,-0.02148159497190383,-0.012205506113516175,-0.01568719810100734,-0.008948163863461263,0.005744613750791792,-0.033966943446067856,-0.0021870429857676513,-0.0017453084437231373,-0.006729363359027543,-0.0025933062567166094,-0.00516504593279566,0.02352929511726147,-0.014482295058801734,-0.00643814582534738,-0.04046842395327408,-0.007251710627315984,-0.02068386261785512,-0.006968509707513055,-0.02508422160046341
ACC-6.0,0.0009766264600805027,-0.011246026211124607,-0.005833760692885678,-0.0008770861231405826,-0.0035481186753872195,-0.006305680420997501,0.010055304161940521,-0.004379326481494298,-6.168717399529114e-05,-0.009742026212248369,-0.005133971849074563,-0.004368385553898324,-0.02473106548475508,-0.003579971399185486,-0.00012073583840180454,-0.06503560120682061,-0.023333636301507855,0.0041895140077640065,-0.001785856635475548,-0.02336132004047971
BLCA-6.0,-0.019958828167865223,-0.016752913682891155,-0.0020681227512216512,-0.0047986648973882984,-0.0057371563886966116,-0.0071792610184113715,-0.013168280508863737,-0.004214230965980906,-0.0007458914974066189,-0.005197022904401014,-0.003777447247378126,-0.003169197781118019,-0.006966313194961342,-0.011159026805026362,0.010828388199641345,-0.06743592450146263,-0.013548205949924477,0.0008227503187457057,0.002708382635546149,-0.016705844562023085
BRCA-6.0,-0.0026253917055542677,-0.0022603976224778105,0.0028008294943896238,-0.005258942409818115,-0.0018666289724302806,0.0017235782760636788,0.057937339831625856,0.0018250126872819525,-0.0004303483916598112,-0.005392907959443048,-0.0039012986257001676,-0.0035506116640492903,-0.008037401419096559,-0.009829171141754516,-0.004943434386861859,-0.06682335962655683,-0.01141777135652246,0.010849234008947392,-0.007536502612340076,-0.02948463807513071
CESC-6.0,-0.003628309500233971,-0.01438655657441274,-0.007774738745100728,-0.00486300806102671,-0.005082720442775938,-0.0072838457235445495,-0.015027569895286527,-0.0063065430192869205,-0.00041867254915483573,-0.006090524372212684,-0.004168909280453726,-0.004706667177113259,-0.010019375571763066,-0.004114025416378137,-0.0028100316572776908,-0.06220361175079362,-0.015002136049630634,-0.013198676285092007,-0.0028354501100949794,-0.018301439489454674
COAD-6.0,-0.02075820677848025,-0.011858199474558838,-0.0008418409751597012,0.0013408203544253486,0.004711446805969476,-0.011152352641318714,-0.011146531704557592,0.004536049093517904,-0.0003793502463042399,-0.005694253745550366,-0.005567127063034657,-0.0040973922404500315,-0.0030939978844721537,0.003201395073078461,0.002905542831059861,-0.0726092875880533,-0.015725397700077453,-0.005774817744732245,-0.004367840595217549,-0.02185146944717138
ESCA-6.0,0.005273693462088222,-0.010589091920440897,-2.0864262159709233e-05,-0.0018690096893217104,0.00293039957116574,-0.007453796286411116,-0.020400511429216544,-0.0021692848507786286,-0.0009735460806689324,-0.006960554561906975,-0.005607030299912115,-0.006170253905461643,-0.008142092073050274,-0.008527566285181523,-0.0025709449659493144,-0.06940741631122353,-0.013897226082847849,-0.018168644596463324,-0.012378785703839162,-0.02112028539950821
KIRP-6.0,-0.028522661668223495,-0.0007824319810902358,-0.004454547665574341,-0.0026468206762366034,-0.004235915145969431,-0.005536628984186387,-0.02000931319493447,-0.003851817874652024,-0.0006827557979479017,0.007300030499802381,0.005756722793347802,0.009655441060144859,-0.017400066531921457,-0.005323019620628699,-0.005431766802340104,-0.05592429899771411,-0.01577318777262376,-0.0064568213894617985,-0.015899871754836512,-0.01800308016604149
LAML-6.0,-0.009979279762956567,-0.004358341080741066,0.008261978064960937,0.006898344480367707,0.006842011312266199,-0.0038221806606620517,0.024020008743519033,0.0073350816804898895,-0.0006928806960096416,-0.005432759438188911,-0.0028913015168376636,-0.0041124631218773244,-0.0040139132004622016,-0.01077484071582862,-0.004527330871538549,-0.048613910916710086,-0.02876480740823964,0.021222237967320933,-0.008919367708315445,-0.03589909682164445
LGG-6.0,-0.0007083598511671113,-0.001830933726255229,0.0030771396788763497,-0.0026023600597564157,0.0070130113983009916,-0.007943182300565904,-0.010098135471682564,-0.008537090827796266,-0.006110109709696923,-0.011551521269361202,-0.0044600071576311835,0.009069628744216058,-0.011829528869314461,-0.0023428848174839568,-0.0006829394605184354,-0.06916649568893285,-0.020548013549538,0.0078010931284200665,0.0002632013001937148,-0.017035323161394184
LIHC-6.0,0.009061547187218598,-0.002496560613173773,-0.004435341696682547,-0.009315058860884934,-0.0035359099622031933,-0.002171485220167118,-0.002457171276008174,-0.013050927991750127,-0.0037340783845676954,0.007361925070611975,-0.001916542712870917,-0.008908685924898357,-0.0137410086001577,-0.009024314092995086,-0.008799894204938562,-0.06068965388337459,-0.020616972303592256,-0.00768255935097289,-0.004597925596968794,-0.0274721932527113
LUAD-6.0,-0.005723128651375966,0.0017747277595457198,0.004176458486475077,0.00036879685465206717,-0.0010198402177384054,-0.007305553910510483,-0.030251705109018312,-0.007711231026514682,-0.0013007156278877115,-0.010508440064586913,-0.0052844504632072265,-0.0018922091533386226,0.02397188661869109,-0.007488497038082186,0.0014696373709375738,-0.0655482996760774,-0.021825856065025132,-0.0169814353831637,0.00010852642104562944,-0.03725148279590784
LUSC-6.0,-0.009750121181199157,0.00010541771239882152,0.002989078653591628,-0.002561461409528131,-0.0011928482133529426,-0.0035620175623872477,-0.03236961995347985,-0.007320473985905596,-0.001375998955968863,-0.009546552910532524,-0.004757338743359944,-0.0010773690992759224,0.00940384516105438,-0.006276191533272342,0.004232792566164966,-0.06119763968141563,-0.02131135701137096,-0.015838053664880163,0.0062641759098660986,-0.023081077768234218
PRAD-6.0,-0.022678002120731667,-0.008457048096684454,-0.0018326657056510287,0.001573412525683763,0.0001276132191345175,0.004433768709547953,-0.023810758128562242,-0.004850244864298933,-0.0005705072541212178,-0.007974342152830013,-0.002055267581069012,-0.0023397632869861713,0.008909632120358797,0.015719940580256275,-0.006964957684540284,-0.05958616879305154,-0.01959640126301633,-0.011416171186054059,-0.020549725690409696,-0.026305155018062458
STAD-6.0,-0.004116939025348729,-0.0019947828505615843,-0.0012664110978353863,0.005031478584393194,0.005202406905257498,0.0027447674653773226,-0.023505976186651914,-0.002013362357508481,-0.00011084129054003609,-0.008309031450858683,-0.0034684100768792156,-0.004361069175405359,0.04183071685912083,0.005012988608571275,-0.0014678704383400678,-0.07648849673129098,-0.020626414567753278,-0.012163194115596167,0.0035730809373696877,-0.041725451666607426
TGCT-6.0,-0.017747587993151168,0.04417056281600249,-0.017530589222181214,0.04051258317415699,0.005976528402298623,-0.01644690274812616,0.028898347634124886,-0.027251898743779427,0.041747560315949894,0.01580049675971357,-0.0073199087064554575,0.01658244955102166,-0.01976940657397007,-0.0007286598683035671,0.0008781847078706118,-0.050021268179304086,-0.025619893059724872,-0.003671523504556034,-0.006758048656743198,-0.009923837775931144
UCEC-6.0,-0.009922437179669315,-0.007432543617831529,0.0034136319829612834,-0.00022058445118574094,-0.010159727271860762,0.0009872661372280483,-0.02277805783469513,0.009869597526141511,-0.0004171971190937451,-0.005128990402493767,-0.0036606395376832606,-0.0038018954101519883,-0.0005576528004717827,0.0028662447554453265,-0.006821345395018193,-0.058991367954756534,-0.01011132295643948,-0.012102297464789556,-0.009098214336650728,-0.024155278340072167
UCS-6.0,-0.011958475220786626,-0.008488743260282011,0.0015655324920776494,-0.0004456824581720524,-0.010255937565962348,0.0007902800670872666,-0.022251003505968224,0.006307860704899107,-0.00045991398527377766,-0.0060812615795725914,-0.004550082792938648,-0.00411516507136453,-0.006443217375382878,0.000836860403520116,-0.006661759741675573,-0.0569310587993532,-0.010058001889698196,-0.015145517479363943,-0.008534709008902722,-0.025342815603974354
ACC-3.0,-0.02850469934507562,-0.0017950210896061692,-0.00315379291758467,-0.0008395769936339931,-0.005851494323328322,6.297675002995604e-06,-0.0006736930942256627,-0.003965625494981685,-0.00032576401066623453,-0.007119753203063152,-0.004214981969821983,-0.005363564533278356,-0.03436113791412857,-0.005551488514619403,-0.00019776922800720048,-0.04880330863518658,-0.020151662250085405,-0.011299478720424534,-0.002374410276879678,-0.023681886831493238
BLCA-3.0,0.048567242202609065,-0.0033529871105639738,0.02010510424711543,0.01483702897624624,-0.0012706106132948163,0.003442756639324645,0.021352871407134717,0.004032730025764524,0.000455923654379886,-0.0011601740620856727,0.0003005141585019723,-0.0018504249791708516,0.020333572143162885,0.07754948737001623,0.21745575538750628,-0.01823937889179762,0.02012406528965022,0.04142516889165986,0.018783840956039435,0.008884702636714158
BRCA-3.0,-0.01600695584687671,-0.0035367825251842407,-0.003994122871299379,-0.004413920184566658,-0.004199186745397487,-0.006268384087272522,-0.01665899696253941,0.0034625906325023263,-0.00021335822418569458,-0.004441333998145932,-0.003059781206144798,-0.0034438446598732218,-0.011273024194156886,-0.0063889706866163635,-0.00357606229651039,-0.051511222926045964,-0.009534938072467585,-0.002613590486052226,-0.014607917216495146,-0.025943009113759227
CESC-3.0,-0.026794751045591942,-0.017516264188966596,-0.005978496800137459,-0.005258461679160632,-0.005735542967805313,-0.00739990694195939,-0.016597749489094135,-0.0050919620040598005,-0.0004658080778409335,-0.005285908605751322,-0.004608122213055036,-0.00502254526187823,-0.012540858030518293,-0.004480306517452648,-0.0024523696800228803,-0.047257168519734834,-0.007786885223081906,-0.006090772037840101,-0.00236732149304393,-0.019491610894092206
