Instance,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Essentiality score (CRISPR),RNAi essentiality score,Fetus development,Childhood development,Young development,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,CRISPR essential gene density,Essential gene density (Nichols),Normal tissue expression,TCGA expression
THYM-4p,-1.2779973,0.014504878,0.43938875,-0.48350587,0.6461033,-0.30022478,-0.55199784,0.03489331,-0.058099527,-0.015286308,-0.09699193,0.019369733,0.03842231,-1.3947272,-1.26026,-0.11928776,0.20371243,0.01996579,-0.29787582,0.11319151
UCEC-4p,-0.54681534,0.019854046,0.33126873,0.24210814,-0.5000163,0.32580358,1.0990101,0.02623082,-0.12072358,-0.19028908,-0.06024255,0.038287465,0.023831023,-1.1507161,-1.3614942,-0.10477533,-0.017827738,-0.14399838,0.19106863,-1.4524854
UCS-4p,-0.48847154,0.018740457,0.3211808,0.21606585,-0.5088957,0.5318149,0.97423434,0.022500532,-0.09014682,-0.13104454,-0.045089252,0.039551996,0.05537089,-1.1759977,-1.2931548,-0.26134863,0.09023687,-0.17650528,0.20681827,-0.98689044
ACC-7p,0.4649023,-0.0059241974,-0.16176862,-0.12519775,0.14750113,0.30226898,0.020842452,0.06343772,0.22116141,0.12951522,-0.012174393,0.060640935,0.050199233,1.9235572,2.3662083,0.3785236,0.19143294,0.26570293,0.1326217,0.32260996
BLCA-7p,-0.57118857,0.19595306,0.15709119,-0.088624574,0.25943133,0.41274527,-0.01005431,0.05624351,-0.30351284,0.312764,-0.030381273,0.016801681,0.06431334,2.5840542,1.4366273,0.16198637,0.047022834,0.57024145,-0.33403957,0.25613907
BRCA-7p,0.69096404,0.1171108,-0.091404006,0.28656542,-0.37435403,-0.04783893,-0.17043892,0.04060628,0.266811,0.011169063,-0.029390123,0.049309425,0.061197598,2.5044062,1.7583205,0.04284415,0.21160474,0.65984493,-0.015900346,0.3935818
CESC-7p,-0.7794679,-0.031646762,0.06187321,-0.23410545,0.085621044,-0.5185853,-0.25832883,0.036341347,0.007985739,0.0057389415,-0.12268493,0.013160285,0.040000536,1.7015187,1.3631649,-0.60672,0.010164439,0.29480726,-0.95568657,-2.3995132
COAD-7p,0.18604286,0.13869412,0.07264075,-0.010165257,0.2529575,0.07863499,-0.10091924,0.053759977,0.19206193,-0.15796395,-0.024233952,0.084379375,0.065356635,2.7537138,1.9943308,-0.2949638,0.14924827,0.46800125,-0.47840258,0.8967001
ESCA-7p,-0.5001355,0.20585746,0.23728833,-0.045666292,0.4709934,0.2588683,0.06567869,0.045264274,-0.2782727,0.060049966,-0.07165,0.061543807,0.060620382,2.2890422,1.668805,0.05903781,0.49982288,0.6051802,-0.31552157,-0.18992573
GBM-7p,0.34596714,0.14495999,-0.10120271,-0.099922575,0.10404446,0.23941177,-0.41313168,-0.028610777,0.13928093,0.056120947,0.25312847,0.45069256,0.03881964,2.3639064,2.1333895,0.4545406,0.15348732,0.29255787,-0.4865956,-0.23440641
KICH-7p,-0.60427225,-0.1300773,-0.17989014,-0.021441352,0.12817955,-0.4614569,-0.05742143,-0.20653057,-0.45043004,-0.07755146,0.14033319,-0.324916,0.04144726,1.3428763,1.3534229,-0.23647815,-0.48196357,0.07220934,0.29040474,-1.8025403
KIRC-7p,-0.5185609,-0.025870292,-0.03306342,-0.018674854,0.12148602,0.17582622,-0.025294373,-0.063274816,-0.044659737,-0.101421416,0.3104965,0.052405834,0.07591115,1.7727582,2.0544357,-0.13167414,-0.07990052,0.38061172,0.3164402,1.5568978
KIRP-7p,-0.4828491,-0.025436757,-0.026655413,-0.019493414,0.123057835,0.16137642,-0.014692197,-0.063274816,-0.0194151,-0.09348263,0.36678666,0.051801622,0.07365382,1.8118939,2.1838093,-0.21003391,-0.072275475,0.3860109,0.2951891,1.001241
LAML-7p,-0.53972894,-0.71790266,-0.37068135,-0.7515099,-0.06708888,-0.272482,-0.45894104,0.041600984,-0.055496283,-0.010915993,-0.17772368,-0.060825296,0.048685387,1.2639549,1.5500295,0.28242093,-0.30594623,-0.05506634,-0.15068284,-0.37631616
LGG-7p,0.3818844,0.11812219,-0.15604943,-0.04688689,0.1408945,0.045993067,-0.49294087,-0.07352037,0.12305065,0.046038162,0.22961009,0.443439,0.06260967,1.9518836,2.297281,0.30775204,0.058376692,0.52254534,-0.37391448,-0.386335
LIHC-7p,0.28800008,0.1494756,-0.0061441343,-0.38711756,-0.008019473,0.13960774,-0.103462905,0.04955341,0.059275094,0.048079096,1.1951002,-0.023710081,0.02900867,2.023675,1.7785244,0.57710314,-0.013306325,-0.105105795,0.12947641,-0.37417305
LUAD-7p,0.38928774,-0.252818,-0.15012603,0.32522157,0.14147303,-0.14959371,-0.16262195,0.14123602,0.29362506,0.0068739275,-0.04330445,0.10815778,0.09039549,2.7596104,2.1740415,-0.010226786,-0.10667248,0.3165735,0.2938706,0.1786554
LUSC-7p,0.30630854,-0.26110667,-0.08875706,0.34128034,0.12586467,-0.3749354,-0.17119573,0.14066704,0.35709357,0.02413334,-0.027686121,0.11902166,0.04824827,2.762475,1.9626839,-0.18054599,-0.25028104,0.12848572,0.46033347,-0.16785535
OV-7p,-1.120785,-0.11248379,-0.18541731,-0.12626725,-0.46642625,-0.43558705,-0.30086198,-0.4120904,-0.27004984,-0.14396055,-0.21165536,0.001544494,0.06674275,1.9926493,1.181431,-0.20299865,0.029045578,0.050016623,-0.5393794,-0.24920589
PAAD-7p,0.49546343,-0.08416761,-0.09277196,-0.045991685,0.044720683,-0.047540605,-0.10200619,0.14547071,-0.07063432,-0.017429931,-0.033594288,0.092780374,0.049093593,2.5755208,2.4218397,-0.009594332,-0.39957875,-0.031120665,0.64165264,0.857824
PRAD-7p,0.21298718,0.20866309,-0.0086332895,0.071540125,-0.5752814,0.15749924,-0.23626003,0.13604249,-0.21455704,0.028524423,-0.021620627,0.02140115,0.071180515,2.6425858,2.0299242,0.12415436,0.17876297,0.40105706,0.66012084,0.65248317
SKCM-7p,0.47973958,-0.17091186,-0.24494989,-0.106529355,0.15777855,0.085509375,-0.05686632,0.1451573,-0.044555776,0.07171429,-0.007907641,0.0928774,0.10020874,2.646832,2.5978823,-0.16858555,-0.47496468,0.35015303,0.46184492,0.061219953
STAD-7p,0.5321974,0.15807655,-0.17585541,0.27193093,0.19573717,-0.05129127,0.017355595,0.05070337,0.15989241,0.024501037,-0.03003063,0.09549634,0.06445681,2.3088582,1.9787493,-0.33470672,0.19941911,0.34904242,-0.12754385,0.69748735
TGCT-7p,0.013591076,-0.13704494,0.3841815,0.15759362,-0.01980709,0.23366831,-0.40490192,-0.040550552,0.107852474,0.1211186,0.32694608,0.6441265,0.04035336,1.4196326,2.0155966,0.068213254,0.054173417,0.33650082,0.24350823,0.38629872
THYM-7p,0.42481476,0.28184652,-0.14511877,-0.5266451,0.3380693,0.14121103,-0.012924901,0.14509979,0.19673134,0.0392554,0.014964649,0.0935982,0.089065686,3.161948,2.533312,-0.103308186,0.055678047,0.4262335,0.44168183,-0.6077803
UCEC-7p,-0.9551948,-0.15912434,0.048925012,0.04902783,-0.8601153,-0.41020298,-0.31702486,0.039727278,0.20232797,-0.17915553,-0.12883504,0.022050332,0.04242339,1.6129214,0.9049207,-0.38833395,-0.024847675,0.24132176,-1.0617012,-0.7509532
UCS-7p,-0.92857224,-0.18587147,0.17137441,0.045328703,-1.2506912,-0.3366631,-0.248183,0.046468984,0.30276862,-0.20184992,-0.07746457,0.048689127,0.039224707,1.7618328,0.9545593,-0.31321076,-0.046424583,0.27067417,-1.0532467,-1.0336959
ACC-17q,0.4082731,0.050026372,-0.40921578,-0.046778567,0.07761111,-0.06317726,0.013070153,0.030743062,-0.22650814,0.07649763,-0.08405799,0.009738743,0.037223592,-1.7527231,0.2112706,-0.29556382,0.007233721,0.6555941,0.22260876,-0.77908003
BLCA-17q,0.16505878,0.9266283,0.3658144,0.01386882,0.32318246,-0.0028129946,0.0058625205,0.054929744,-0.20998187,0.721991,-0.012181255,0.023151448,0.049654916,-0.88619345,0.4450948,-0.02842774,-0.11474617,1.5862049,0.4188519,0.5658065
BRCA-17q,-0.1598391,-0.07575333,-0.052969344,-0.14392035,-0.49331632,-0.56670517,0.14794129,0.0268468,-0.2578671,-0.2603447,-0.15297584,0.023855988,0.03091821,-1.9383514,0.3439192,-0.41928354,0.01035182,0.7575148,-0.27494437,-0.7798183
CESC-17q,-1.3021058,-0.16824399,0.28476763,-0.0069744275,0.20383157,0.06023741,-0.19741559,0.029254565,-0.06276143,-0.0430139,-0.01608586,0.04994978,0.050333213,-1.818092,0.34415275,-0.30139306,0.011992557,0.66519743,-0.08165403,-0.20222798
COAD-17q,0.12614231,0.21128337,0.682455,-0.029773615,0.31995988,-0.40178806,0.22186002,0.03449776,0.31189877,0.22831437,-0.039953656,0.050646663,0.047644448,-1.2033389,0.5390044,-0.0068665617,0.75572395,1.4079618,0.5476728,0.7067359
ESCA-17q,-1.0757499,-0.031036584,0.2253107,-0.43033645,0.13566296,-0.45698872,-0.17193392,0.032566443,-0.36897984,-0.42244402,-0.12006888,-0.0026593385,0.034334715,-1.866685,0.18789281,-0.2667726,-0.036781594,0.61251026,-0.026338384,-0.8645213
GBM-17q,-0.049637713,-0.16747333,-0.28372768,-0.3386501,-0.035521794,0.19314902,-0.53088087,-0.11063676,-0.20910312,-0.007617533,-0.23239134,0.011120006,-0.21051079,-1.5116264,-0.30110538,-0.16991311,-0.022417761,0.6034366,0.256988,-0.6307869
KICH-17q,0.72204155,-0.2513101,-0.20303941,-0.043322958,0.05893168,0.22756723,0.0111185685,0.007704372,0.1965731,0.14304511,-0.15032142,0.0012748335,-0.09207147,-0.85610384,0.28223202,-0.14050406,0.06071711,0.7960675,0.024050046,-0.2252641
KIRC-17q,0.79470366,-0.26136854,-0.19726329,-0.03526365,0.093537405,0.21627672,-0.0184527,0.006080127,0.059388556,0.13823897,-0.16015618,-0.0025324496,-0.113896854,-0.64796126,0.18761033,-0.17326942,0.0957077,0.69693565,0.013976963,-0.61307204
KIRP-17q,0.7957372,-0.22798188,-0.19915538,-0.03526365,0.08282239,0.2240628,0.022477547,0.011322355,0.1952031,0.16277535,-0.15032142,0.0012748335,-0.09207147,-0.5953592,0.29995793,-0.10863144,0.11590973,0.8160571,0.069805205,0.76162
LAML-17q,-0.7334812,0.057055913,-0.26110148,-0.27064326,-0.013472727,0.2269952,-0.9487857,-0.00068869046,0.031749513,-0.034783337,-0.056913067,-0.007993877,0.030872688,-0.9659143,0.029066347,0.026338132,-0.3963582,0.64567703,-0.44674185,-0.42090192
LGG-17q,0.21284337,-0.21286452,-0.19708075,-0.23874506,0.10380005,0.05117616,-0.556626,-0.12487626,-0.11942117,-0.048914626,-0.23255192,0.021839878,-0.19724071,-1.2060735,-0.24588297,-0.16994114,0.080916196,0.51845425,0.43918505,-0.7408173
LIHC-17q,0.9923434,0.21077417,-0.035567872,-0.093098275,0.07775167,0.23586665,-0.0671608,-0.015143627,0.4784427,0.040005896,0.9311086,0.033142507,0.0048216544,-1.2082396,0.5241269,0.3823449,0.24463624,1.1515908,0.40039945,0.24368249
LUAD-17q,0.50471157,-0.08176589,-0.031141937,0.55478054,0.16051508,0.092882894,-0.44772145,0.029283421,0.9163788,-0.022108067,-0.042831916,0.026531134,0.055565685,-1.3002759,0.35777333,0.1419152,-0.17990732,1.2618072,0.40227443,1.0064077
LUSC-17q,0.2649199,-0.10236116,-0.1450248,0.32481012,0.1921783,-0.67751807,-0.47792858,0.04253691,0.79991484,0.06581849,-0.035880055,0.03119247,0.047614645,-1.5546782,0.25987068,-0.123064525,-0.5760579,1.7924964,0.06977768,-0.4549077
OV-17q,-1.3948892,-0.17610385,0.28039977,-0.15508641,-0.22288576,0.20532638,0.23602158,-0.32567042,0.4220289,-0.08203619,0.083276734,0.029356683,0.03161532,-1.7130213,0.23382592,-0.13121726,0.10749683,0.47302696,-0.0769951,-0.28699094
PAAD-17q,0.4698277,-0.17948261,-0.37223476,-0.05859454,-0.15914004,-0.085588634,-0.10300142,0.02592609,-0.36177155,-0.0011747705,-0.17207369,0.03585963,0.026521951,-1.2071753,0.1637925,-0.24920179,0.106368974,0.8685818,-0.2310099,-0.79382336
PRAD-17q,-0.25009644,0.062187415,-0.056992676,-0.1575051,-0.5440595,-0.28172535,-0.09041476,0.021305252,-0.15722078,0.14120412,-0.15482919,0.012879159,0.03169241,-1.4851918,0.08115189,-0.25528255,0.020953659,0.6572222,-0.50852436,-0.5234265
SKCM-17q,-0.3376084,-0.2778265,-0.2619635,0.0048876554,0.037404012,0.13775301,-0.5997607,0.014850905,-0.126808,-0.22700012,-0.15946354,0.04634338,0.03302802,-1.4746965,0.09502023,0.3059922,0.06374575,0.5981288,-0.736196,-0.16580345
STAD-17q,-0.320216,0.14860818,0.0072792526,-0.15361595,0.23011756,-0.52667147,-0.076778345,0.025256792,-0.1600168,-0.017951414,-0.12434825,-0.0045170854,0.03847158,-2.1491141,0.45229146,-0.2573535,-0.06491285,0.68931955,0.10401031,-0.7117255
TGCT-17q,0.054589085,-0.083655305,0.11325779,-0.0043819845,-0.16578571,-0.014199254,-0.71106625,-0.120879374,-0.22356285,0.013551558,0.28847653,-0.107377104,0.0036492348,-0.9984607,0.010968548,0.13782121,-0.024542432,0.5203116,-0.6609361,-0.10450424
THYM-17q,-0.5628352,-0.052365005,0.1035999,-0.23435944,0.3148335,-0.57149917,-0.14212331,0.047867607,0.011869048,-0.069772884,-0.034225926,0.061642602,0.047391452,-2.1659029,0.3965714,-0.05636157,-0.64922553,0.859483,-0.17828965,0.008152237
UCEC-17q,-0.76855636,-0.119611286,0.22334476,-0.13846473,-0.4860343,-0.40014,0.2829528,0.05857897,-0.11005597,-0.30650577,-0.04449177,0.051608957,0.05810941,-2.1631775,0.21986684,-0.32153362,-0.38574934,0.9555865,0.09528606,0.07400622
UCS-17q,-1.0493563,0.0925681,0.19952153,-0.15450843,-0.2703889,-0.24989901,0.20141311,0.039921116,-0.18050228,-0.49303564,-0.072782926,0.021913188,0.037036657,-2.1116004,0.28900588,-0.2633981,-0.28484356,0.7425057,0.31620568,-0.40096623
ACC-2p,-0.21029556,0.1415674,-0.21340534,-0.07375535,0.1890793,0.13719355,-0.036270782,0.04223766,-0.07378637,0.06063256,-0.023111824,0.09400103,0.04917589,-1.974466,0.43762344,0.06138366,0.19005832,0.52425665,-1.3120667,0.63062435
BLCA-2p,-1.0958825,0.7679837,0.2705377,-0.06077991,0.2190855,-0.2839016,-0.26864004,0.032018475,-0.26379162,0.0423962,-0.11870363,-0.0007489468,0.037587356,-2.365025,0.75092274,0.15905479,-0.15470827,0.05935755,-0.35560986,-1.035511
BRCA-2p,-0.1534092,-0.116851196,-0.07137449,-0.12740597,-0.57053053,-0.39250988,-0.3838831,0.019944463,0.20875461,-0.31870344,-0.118434004,0.013165148,0.030923452,-2.558866,0.65662384,-0.25539342,-0.07542445,0.19599278,-0.056056216,-0.618876
CESC-2p,-0.93738747,-0.21284895,0.046137765,-0.02507544,0.24161401,0.011195888,-0.26316553,0.033720735,-0.06269664,-0.013983328,-0.015925016,0.043427654,0.050333213,-2.2668443,0.65892744,-0.3626025,-0.039751112,0.06334168,-0.39349982,-0.12198344
COAD-2p,-0.3380075,-0.13779862,0.6236705,-0.090614654,0.17203273,-0.62312543,-0.23588443,0.0358945,0.016971204,-0.36337295,-0.038538285,0.053318303,0.049107447,-2.1664758,0.73064077,-0.13679016,0.08944721,0.27664492,-0.582441,0.23685981
ESCA-2p,-1.3462561,0.1375292,0.44836405,-0.15922137,0.19954585,-0.045123484,0.083601594,0.038793944,0.2594727,-0.34088406,-0.03594403,0.06782592,0.047520008,-2.5833004,0.8611217,0.0800949,-0.2980391,-0.021220509,-0.65628725,0.020632446
GBM-2p,0.74402374,-0.07081455,-0.107727356,-0.11537958,0.14334781,-0.30497453,-0.6385713,-0.12783621,-0.2604616,0.040782757,-0.23115335,-0.09692387,-0.20662041,-1.6565119,0.28753617,-0.3575923,0.018254835,0.1018153,-0.27650422,-1.0248542
KICH-2p,0.5867087,-0.1345523,-0.36600795,-0.032853074,0.1169874,-0.1888118,-0.09300803,0.05878204,-0.06610617,0.12722644,0.47817647,0.07357986,-0.1485044,-1.1732012,0.5805831,-0.08464882,0.03439425,0.14779827,0.073829256,-0.50665617
KIRC-2p,0.5967851,-0.14070383,-0.3843064,-0.011465959,0.13730744,0.105158575,-0.06278916,0.05878204,0.075345926,0.25083566,0.50262094,0.042437065,-0.18566349,-0.80080056,0.82933134,-0.003660217,0.34204766,0.3787535,0.14036505,1.4007534
KIRP-2p,0.3852056,-0.23302522,-0.40699738,-0.01351448,0.15064728,-0.002665754,-0.057582624,-0.01032327,-0.05237209,0.2036204,0.28651395,-0.1407195,-0.3338144,-0.9248552,0.6034374,-0.16919568,0.21825753,0.38861454,0.21363246,-0.9680492
LAML-2p,0.16088851,-0.11099464,-0.13830552,-0.4245819,-0.08857865,0.08398742,-0.43493566,0.028595226,0.13343501,-0.017213795,-0.14227054,0.0013791302,0.030817866,-2.269697,0.36273935,0.106077,-0.11571953,0.5164615,0.006304581,-0.30727673
LGG-2p,0.7144728,-0.06556673,-0.1773999,-0.1196294,0.11250156,-0.1891086,-0.562382,-0.15205848,-0.2563103,0.039604172,-0.21386032,-0.09692387,-0.17096242,-1.8019664,0.26750138,-0.24645716,0.018341921,0.15825076,-0.24586928,-0.555068
LIHC-2p,-0.31106237,0.17840567,-0.25946024,-0.21837097,-0.18240571,-0.25735238,-0.3767822,-0.103988215,0.17039753,-0.008446328,0.47357893,-1.0299232,0.008676405,-2.4362314,0.36625364,-0.08750239,-0.33511764,0.16565488,-0.6257575,-0.62630284
LUAD-2p,0.2886502,-0.12334764,-0.28986555,0.6217027,0.043176875,0.064053334,-0.21336405,0.0007225389,-0.18228523,0.017271612,-0.051144574,-0.03051797,0.059755296,-1.826194,0.60593885,-0.10978441,0.012375141,0.48522153,0.5145284,-0.6379784
LUSC-2p,0.53516424,-0.058985684,-0.09157899,0.41193286,0.19306886,-0.15754262,-0.15174611,0.054996148,0.3311542,0.074953064,-0.008634915,0.026879182,0.058902353,-1.641164,0.63000166,-0.18368363,0.17639853,1.3671978,0.5751192,1.9037793
OV-2p,-0.74614376,-0.28772444,0.07042115,0.22479016,-0.28756055,-0.06588952,0.32473332,-0.3018578,0.23742834,-0.17772557,0.532974,0.046804674,0.042945202,-2.4791548,0.48067066,-0.19582501,-0.403504,0.074908756,-0.5163933,-0.0035348898
PAAD-2p,-0.05257635,-0.043450598,-0.29909652,-0.13857621,0.054179117,0.026072014,-0.31234032,0.0034524458,0.33011124,-0.21392715,-0.022133484,0.041287806,0.06795709,-2.4160795,0.4270018,0.24215728,-0.6620285,0.043683935,-0.5578283,-0.7997053
PRAD-2p,-0.0021776492,-0.14963178,0.06934259,-0.038117677,-0.88911265,-0.5063374,-0.32189086,0.057317603,-0.17219901,0.124362364,-0.07955332,0.013579962,0.04077054,-2.043347,0.59686744,-0.08675731,-0.43860742,0.8382106,0.15586966,-0.014390813
SKCM-2p,0.38827357,0.02445186,-0.36817315,-0.065803714,0.02572345,-0.09022592,-0.33284596,0.022440486,0.23972799,-0.13349122,-0.0348041,0.048331086,0.0848864,-2.5715833,0.43127114,-0.0199858,-0.4137756,0.22232766,-0.09775401,-0.7477629
STAD-2p,-0.18113394,0.3642035,-0.3405171,-0.047533415,0.25445917,-0.3103531,-0.061231624,0.013831921,-0.12251492,-0.067210786,-0.059981488,0.018558245,0.072557524,-2.4082267,0.7533284,-0.33208862,0.09997419,0.17239949,-0.2918467,-0.65901124
TGCT-2p,-0.3350817,-0.14791979,-0.4151928,0.32992956,0.102977075,0.43319502,-0.39886725,-0.09119626,-0.2704529,0.011166048,0.1648382,0.04678132,0.01972694,-1.4212018,0.22190474,-0.04914221,-0.11600612,0.1301552,-0.6693468,-0.9751942
THYM-2p,-1.7852625,0.082172446,0.05107244,-0.81413907,0.20524414,0.1948182,0.114365906,0.03844644,-0.16614148,-0.01690605,-0.09520679,-0.010303229,0.03290321,-1.7187119,0.5541663,-0.13874386,0.25984794,0.06509519,0.08884815,-0.70391315
UCEC-2p,0.14386836,-0.0024512764,0.3181819,-0.008020766,-0.30991533,0.2959662,1.6950803,0.026956294,-0.23745711,0.16965637,-0.022897879,0.052916016,0.03970602,-0.67633814,0.94707704,0.1118384,0.30462548,0.073897205,-0.0276204,0.94002026
UCS-2p,-0.20699975,-0.00581073,0.311657,-0.006275736,-0.59149355,0.19961655,1.3342172,0.024399817,-0.24363579,0.095484495,-0.033687323,0.06704087,0.04240703,-1.2376333,0.91198426,-0.027404277,0.13125782,0.07370688,0.030466141,-1.9802923
ACC-16q,0.20642689,0.20520303,-0.23015632,-0.004374011,0.26618606,0.3538918,-0.04436646,0.06679017,-0.0766059,0.13328908,-0.034919664,0.1006928,0.03907981,-0.7068564,-0.07059718,0.32472843,0.18566866,1.3676629,0.77838194,2.1940262
BLCA-16q,-1.0612357,0.03204832,0.22267969,-0.030648418,0.15369853,-0.15408677,-0.38401315,0.031622462,-0.16377828,0.16172965,-0.11568329,0.03981531,0.028156795,-1.5525464,-0.6394653,-0.549493,-0.06740215,0.18008965,-0.37439483,-0.88587797
BRCA-16q,-0.046204444,0.032307297,0.0031252243,-0.15407492,-0.50641114,-0.58123434,-0.40871388,0.026793584,-0.31538507,-0.21198732,-0.16025232,0.012836073,0.017007045,-1.4535455,-0.61350447,-0.3031639,0.14462546,0.15330665,-0.21739332,-0.36825982
CESC-16q,-1.1259407,-0.027192168,-0.007353862,-0.04255088,0.18369816,-0.07425719,-0.29578185,0.041919135,-0.15696678,0.009534116,-0.058516026,0.034098614,0.032897476,-1.6680708,-0.59073675,-0.24976704,-0.008187823,0.26952556,-0.031405825,-0.37839866
COAD-16q,-0.9891055,-0.10926241,0.4259451,-0.6122772,0.16414481,-0.25936633,-0.07080117,0.02513367,0.10336529,-0.2868577,-0.06600527,0.02939042,0.035101116,-1.6425754,-0.38151398,-0.35056174,-0.39874077,0.10152967,-0.6237157,-1.3897828
ESCA-16q,-1.1409051,0.007990165,0.15995856,-0.7263058,0.051206324,-0.36778393,-0.4337943,0.029300911,0.3513316,-0.12717529,-0.15949774,0.010516985,0.022249205,-1.4726669,-0.47292063,-0.593223,-0.1453721,0.28317025,0.36158746,-1.0011953
GBM-16q,-0.4140151,-0.15677005,-0.42770073,0.16282092,-0.4995894,0.12958808,-0.6017151,-0.12165375,-0.28586173,0.05473381,-0.23973799,-0.13715234,-0.086896345,-1.2976458,-0.19228892,-0.091949895,-0.06861049,0.08368806,-0.4486416,-0.3084136
KICH-16q,0.5480837,-0.25750244,-0.3314488,-0.0025281666,0.106794074,0.040312134,-0.12997065,0.0038248599,0.088372186,0.15102237,0.17472108,0.015983753,-0.32629305,-0.6101738,-0.30948234,0.032592416,0.34645694,0.23301007,-0.008468801,-1.2026132
KIRC-16q,0.8093963,-0.14490111,-0.20136817,0.014002053,0.14972435,0.5126314,-0.07288744,-0.0024831127,0.1350194,0.1625333,0.4198474,0.036992762,-0.18436131,-0.1778775,-0.18423317,0.1633618,0.43645537,0.75459534,0.32038337,2.1631832
KIRP-16q,0.8093963,-0.14490111,-0.20136817,0.014002053,0.14972435,0.51888454,-0.07288744,-0.0024831127,0.1350194,0.1625333,0.42670253,0.036780376,-0.18336397,-0.17162447,-0.18423317,0.16301404,0.43763232,0.7608484,0.32038337,2.1359549
LAML-16q,-1.1086222,0.23306528,-0.16961974,-0.39610747,-0.0572043,0.41822773,-0.1087076,0.04107511,-0.07110731,-0.086988054,-0.153048,0.0038151173,0.020863786,-1.2082478,0.06333256,0.25122637,0.07741037,0.4144033,-0.50370216,-0.2273446
LGG-16q,-0.44377422,-0.13723323,-0.41535088,0.16212939,-0.40347847,0.12397214,-0.60758996,-0.091304615,-0.24710609,0.07562326,-0.22194792,-0.135899,-0.07167672,-1.4907184,-0.44907698,-0.009878648,-0.069076106,0.13130528,-0.33827528,-0.4597708
LIHC-16q,0.26639014,0.08106958,-0.39317185,-0.19641289,-0.2873155,0.25127438,-0.18143961,-0.17631856,-0.28243765,-0.49098152,0.3346141,-1.0278672,0.018265197,-0.75753653,-0.41700736,0.18428218,0.09649706,0.30887294,-0.82375914,-0.31402445
LUAD-16q,-0.08471735,-0.17870578,-0.3768245,0.009584245,-0.012472987,-0.51391965,-0.048523676,0.013765048,0.05762033,-0.042677425,-0.087887995,-0.008057447,0.033224687,-1.2896457,-0.058089223,-0.29187033,-0.35494006,0.33473977,0.5010499,-0.11383471
LUSC-16q,-0.1787019,-0.17820966,-0.38229242,0.0193889,-0.011533454,-0.48899576,-0.16522239,0.013765048,-0.03601734,-0.06405106,-0.087538525,-0.007535825,0.034036238,-1.3032328,-0.2899567,-0.31009158,-0.35068977,0.34177393,0.44769678,-0.66346055
OV-16q,-0.84357995,-0.14940032,0.122543715,-0.14644663,-0.30948186,0.16133705,-0.13095894,-0.386606,0.15454215,-0.113184325,-0.120411865,0.030545345,0.020665046,-1.5168488,-0.6540251,-0.17906147,-0.088366136,0.26609847,0.35459024,-0.0031129867
PAAD-16q,-0.19620322,0.018858735,-0.14143819,-0.15456544,-0.04011295,0.15928769,-0.27357233,0.027612831,0.34447554,-0.2690295,-0.06743292,0.051060893,0.029548682,-1.4588329,-0.2972135,0.2594027,-0.51529795,0.93218076,-1.2625837,0.5182266
PRAD-16q,-0.060821272,-0.039891247,0.13123424,0.03169319,0.15083978,0.20574684,-0.3840021,0.03257421,0.06039987,-0.31639916,-0.09415366,0.034498982,0.029787146,-0.92003316,-0.61930203,-0.54613346,0.14555627,0.16310146,-0.8603184,-0.26020533
SKCM-16q,-0.6357484,-0.17351374,-0.4094101,0.00644367,0.13970307,-0.0032979352,-0.41429365,0.028155034,0.33174738,-0.0499669,-0.1105362,0.029017514,0.022552487,-1.5622579,-0.07533559,0.25512972,-0.92900604,0.36534202,-0.46697643,-0.34963247
STAD-16q,-0.49825892,0.013220359,-0.26841927,-0.033795908,0.19110103,0.003545546,-0.30217552,-0.0012291789,-0.15208083,0.025019523,-0.06698441,0.04929404,0.034945663,-1.5881199,-0.61962545,-0.2987577,0.025387438,0.22914368,-0.8711689,-1.7572075
TGCT-16q,-0.4514841,-0.048388146,-0.30791134,0.06742275,-0.0744684,-0.03735096,-0.38211706,-0.15806732,-0.28474197,0.11600773,0.36374706,-0.14627893,0.010584239,-0.8865184,-0.022412274,0.25290218,0.017808046,0.22936547,-0.72333,-0.0026184758
THYM-16q,-1.0093119,0.01714127,0.1320337,-0.20126057,0.49077028,-0.023592051,0.1365889,0.03258989,-0.14140244,0.0366365,-0.06572978,0.043171734,0.03200055,-1.5703357,-0.3594107,-0.2474121,0.0036351942,-0.16328739,-0.7372477,-0.06816962
UCEC-16q,-0.99003124,-0.29190147,0.14252168,-0.11282347,-0.9085014,0.28343585,0.046184115,0.039696544,-0.1400553,-0.05481319,-0.07633068,0.036897972,0.032528356,-1.0147432,-0.34784472,-0.5156341,-0.13932818,0.8055355,0.3641168,0.32650346
UCS-16q,-1.3524612,-0.15681463,0.16294755,-0.1291862,-0.4303967,0.16085117,-0.017170087,0.036879603,-0.052171927,-0.18004838,-0.10189136,0.021410396,0.023934068,-1.2985485,-0.52872306,-0.41912058,0.05717962,0.25073668,0.13201146,0.17171258
ACC-2q,0.5130585,0.00021417113,-0.42360514,-0.043431193,0.2786266,0.11866876,-0.10836656,0.025274234,-0.23564458,0.0958376,-0.11310915,-0.021320928,0.03735233,-1.8651094,0.22796215,-0.29733977,0.055375084,-0.18638068,0.40312946,-0.48161238
