Arm,Type,Normal tissue expression,Num PPIs,Num elevated PPIs,Num tissue-specific PPIs,Differential PPIs,Gene eQTL,Paralogs compensation,Process activity,Development variations,Fetus development,Childhood development,Young development,TCGA expression,CRISPR essentiality score,RNAI essentiality score,Tumor suppressor gene density,Oncogene density,Tissue-specific gene density,Essential gene density (CRISPR),Essential gene density (Nichols),Label
1q,KIRC,0.7056082137285251,2.5177058438438116,2.143872182497881,3.622237689714033,,,-5.7133776833923084,,2.116096445296152,2.2677868380553634,2.04124103003221,2.0412411936917234,0.5134821597050123,2.2683198372606,2.4082569145112016,0.008667389,0.01191766,-0.32208262496675794,-0.002718886881169389,0.0803357314148681,0
1q,KIRP,0.7056082137285251,2.5177058438438116,2.143872182497881,3.622237689714033,,,-5.7133776833923084,,2.116096445296152,2.2677868380553634,2.04124103003221,2.0412411936917234,0.2223785190986506,2.2683198372606,2.4082569145112016,0.008667389,0.01191766,-0.32208262496675794,-0.002718886881169389,0.0803357314148681,0
1q,LAML,0.9890737742183917,3.1312213719788575,6.131986103912858,4.869114941272246,0.267976,1.9839979687000453,-7.127065699695672,5.476284256666666,,,,,1.0,1.9362682296623988,2.402300795691228,0.008667389,0.01191766,3.009961031699771,0.667180854552784,0.0803357314148681,0
1q,LGG,0.0,2.019293285552764,2.3756090836917,2.540022350150763,0.21397599999999994,2.404881602965334,-3.0640327399379403,2.7380208868,2.234827632142168,2.048236062364986,2.0412414523193148,2.035517071579684,0.5681279792541842,,,0.008667389,0.01191766,-0.18324747260565255,,0.0803357314148681,0
1q,LIHC,1.0,3.376927426425571,3.9043131998144527,5.161351070616604,0.372536,2.566972303368539,-7.141996486152147,7.8460064061,2.2677868380553634,2.267786607468257,2.0412174266760785,2.0412413820195217,1.0,1.9157096943809009,2.6877460347240083,0.008667389,0.01191766,1.5290527398479805,-0.17019382223965823,0.0803357314148681,1
1q,LUAD,0.21238528429684078,2.643292012819748,2.7465175506896027,3.430631249381194,0.226842,1.190497123940983,-7.140955264003159,2.34302562,,,,,0.3076288670566435,1.196889672508522,1.0283697043165216,0.008667389,0.01191766,-0.530335353508416,-1.0075684990320986,0.0803357314148681,1
1q,LUSC,0.21238528429684078,2.643292012819748,2.7465175506896027,3.430631249381194,0.226842,1.190497123940983,-7.140955264003159,2.34302562,,,,,0.6999345566621931,1.196889672508522,1.0283697043165216,0.008667389,0.01191766,-0.530335353508416,-1.0075684990320986,0.0803357314148681,1
1q,OV,0.47674227850784673,1.8202933955945135,3.8944316105068504,2.202695739532856,0.204596,2.5945329820363456,-5.854873061688929,1.081119759,1.892759283515512,2.267786838055363,,,0.4974989936413806,1.5455975670063484,1.81352081443673,0.008667389,0.01191766,-0.5071961614482318,-0.8400935636736097,0.0803357314148681,1
1q,PAAD,0.6103987057971515,2.540122120934835,4.226160971086996,6.131986103912858,,1.6561464809090614,-6.5807369031721645,,,,,,0.2693984947130845,1.321640672955292,2.208582345695034,0.008667389,0.01191766,-0.16010828054546833,-1.0075684990320986,0.0803357314148681,1
1q,PRAD,0.1928386371977642,2.0015111449076963,1.7673454423701491,2.2955626419545285,0.224026,2.2481432824880416,-2.4523110111517576,1.3003776843333337,,,,,0.4318368322797852,3.815482016028158,2.411316565059515,0.008667389,0.01191766,-0.6923096979297056,3.6817296910055712,0.0803357314148681,0
1q,SKCM,0.8473279604050246,3.127454336325027,2.5752118219709508,3.9400287892775436,0.39229975,0.9897872191521315,-4.616137975494702,3.3047336960351856,,,,,0.603907191750327,2.217115562211238,2.102240193699779,0.008667389,0.01191766,0.962142534373467,0.3322309838358063,0.0803357314148681,1
1q,STAD,0.7549763908671688,2.6568446566202875,1.6928560745943824,4.1474088622106375,0.170348,1.9791533749294619,-3.792809492575709,,,,,,0.5324757224026379,,,0.008667389,0.01191766,-0.5534745455686002,,0.0803357314148681,1
1q,TGCT,0.9999999999999059,4.326799028199613,3.5181721024153707,6.008973417694853,0.280646,2.0484255450799473,-7.142749325331829,5.375821844447368,2.2677868380553634,2.172249913465805,2.041241452319315,2.041241452319315,0.03383744539829142,,,0.008667389,0.01191766,2.1306717334127705,,0.0803357314148681,1
1q,THYM,0.3349194719246504,2.1227098093013606,2.4660444336961618,2.588862343281238,0.108793,0.5729174002121573,-5.51476420599108,0.8486859636,,,,,1.0,2.9218728619279166,,0.008667389,0.01191766,-0.4609177773278633,-0.002718886881169389,0.0803357314148681,1
1q,UCEC,0.42807970691659447,1.7294928336718989,1.6902778690464626,1.5842440024062308,0.1868755,3.313877946307924,-4.648659789546342,0.6719868916666667,,,,,0.5771922737302447,2.420026356729263,2.4890085980731174,0.008667389,0.01191766,-0.5997529296889687,-0.505143692956634,0.0803357314148681,1
1q,UCS,0.42807970691659447,1.7294928336718989,1.6902778690464626,1.5842440024062308,0.1868755,3.313877946307924,-4.648659789546342,0.6719868916666667,,,,,0.37301137060837863,2.420026356729263,2.4890085980731174,0.008667389,0.01191766,-0.5997529296889687,-0.505143692956634,0.0803357314148681,1
1p,ACC,0.539425586520363,2.2440223044338268,3.5846795938806597,3.317398057920684,,2.44934322451414,-5.048404246814435,,,,,,0.30523453776309134,,,0.020730503,0.008884501,-0.009044386214644432,,0.09486607142857142,-1
1p,BLCA,0.21360736693853383,1.9050835411472322,1.491999164885185,2.7524139916877823,,,-6.457513666743302,,,,,,0.5687518520657715,1.7983507254608957,3.0484127388468902,0.020730503,0.008884501,-0.8286049216647333,0.048704334624556755,0.09486607142857142,0
1p,BRCA,0.24864802421412682,2.0320064151956254,1.9920876304002397,2.5847010450065406,0.172041,2.1945248295805317,-1.8162086901525016,0.9452564809166668,,,,,0.17529315327199013,1.6589447859155886,1.7511192704125271,0.020730503,0.008884501,-0.7423353916173556,-0.38963467699648174,0.09486607142857142,-1
1p,CESC,0.38378838324254827,1.895485967929274,2.0175081180822416,1.965684882328862,,,-5.667761976946878,,,,,,0.4195467937355073,,,0.020730503,0.008884501,-0.7315517003614335,,0.09486607142857142,1
1p,COAD,0.7330231781692813,2.1478645767033138,2.1582177613449165,2.5327864082180356,0.1383855,1.7001086497633784,-3.0735038878547885,0.7863785675,,,,,0.5404296317033294,1.936973692485311,2.5879604426687157,0.020730503,0.008884501,-0.5913637140344444,-0.8279736886175222,0.09486607142857142,-1
1p,ESCA,0.2301693820927116,1.582568823026569,1.829060595707761,1.593603205537193,0.15262175,0.9546048397559612,-2.4411862576887606,1.1422745387500002,,,,,0.0,2.2069219571566654,1.715848405513909,0.020730503,0.008884501,-0.6992006265936667,-0.6818606847438421,0.09486607142857142,0
1p,GBM,0.5620537447518273,2.3244645024123676,2.5555178639871867,2.538422577185072,0.16337299999999996,2.283843679854207,-3.5785206026696965,3.21647623515,2.2115468521446813,2.1207446369983405,2.040552760568366,2.039208076320415,0.7354431633071865,,,0.020730503,0.008884501,-0.1815834463093999,,0.09486607142857142,1
1p,KICH,0.6845128263500221,2.749748555990714,2.5292576393018784,4.467246291113295,,,-4.298894956097239,,2.161995468677577,2.2502390118493127,2.0288379070085365,2.040618945721807,0.5997121480623288,2.3231960778532468,2.386563501329449,0.020730503,0.008884501,-0.10609760751794434,-0.09740866924912142,0.09486607142857142,-1
1p,KIRC,0.6845128263500221,2.749748555990714,2.5292576393018784,4.467246291113295,,,-4.298894956097239,,2.161995468677577,2.2502390118493127,2.0288379070085365,2.040618945721807,0.3789742846634532,2.3231960778532468,2.386563501329449,0.020730503,0.008884501,-0.10609760751794434,-0.09740866924912142,0.09486607142857142,-1
1p,KIRP,0.6845128263500221,2.749748555990714,2.5292576393018784,4.467246291113295,,,-4.298894956097239,,2.161995468677577,2.2502390118493127,2.0288379070085365,2.040618945721807,0.45722806990614123,2.3231960778532468,2.386563501329449,0.020730503,0.008884501,-0.10609760751794434,-0.09740866924912142,0.09486607142857142,0
1p,LAML,0.9408823688432145,2.5837457913952204,5.051585742964136,5.00188643658853,0.18317799999999995,2.0254418294692345,-7.110632283676307,3.5555492108157885,,,,,0.8140870328630141,1.9769029009239756,2.4995791688757056,0.020730503,0.008884501,2.039856952410578,-0.8279736886175222,0.09486607142857142,0
1p,LGG,0.5620537447518273,2.3244645024123676,2.5555178639871867,2.538422577185072,0.16337299999999996,2.283843679854207,-3.5785206026696965,3.21647623515,2.2115468521446813,2.1207446369983405,2.040552760568366,2.039208076320415,0.2098906302831942,,,0.020730503,0.008884501,-0.1815834463093999,,0.09486607142857142,-1
1p,LIHC,0.9982667831019959,2.9292633282244873,3.722453052105712,6.290306635292797,0.35313174999999997,4.249067301612507,-6.721347689385896,2.9538300804761897,2.2267213986690297,2.2677804130160526,2.0412060203688327,2.0411412669231206,0.9783354782973578,1.9946592596315993,2.6061449862864494,0.020730503,0.008884501,1.0477573568657335,-0.6818606847438421,0.09486607142857142,-1
1p,LUAD,0.3191239683876831,2.648056379349911,2.7142184779510314,3.4884953917365333,0.22809974999999993,1.1399716329895246,-2.974948118060393,1.6190621800909093,,,,,0.26547313914786286,0.9892548872438636,1.2096793649000874,0.020730503,0.008884501,-0.6560658615699777,-0.38963467699648174,0.09486607142857142,1
1p,LUSC,0.3191239683876831,2.648056379349911,2.7142184779510314,3.4884953917365333,0.22809974999999993,1.1399716329895246,-2.974948118060393,1.6190621800909093,,,,,0.34885788231716625,0.9892548872438636,1.2096793649000874,0.020730503,0.008884501,-0.6560658615699777,-0.38963467699648174,0.09486607142857142,-1
1p,OV,0.5143386370510739,2.2310182252252386,3.3335804883790887,3.5216127848504817,0.18258449999999998,3.329296315996702,-5.192860406628429,0.5677828608923077,1.8764535544088745,2.2677868380553634,,,0.376278022782097,1.3554916427916641,2.2484607320134558,0.020730503,0.008884501,-0.16001606379755554,-0.5357476808701639,0.09486607142857142,1
1p,PAAD,0.9999998577966783,2.819237740801918,3.45416690083232,3.0321998671896147,,1.856421435064341,-6.961848682887982,,,,,,0.9000270931535307,1.37247360246094,2.62954900271873,0.020730503,0.008884501,0.4007358815104002,-0.6818606847438421,0.09486607142857142,-1
1p,PRAD,0.162572561715415,2.1236529898336944,1.7690300150057146,3.101373650258627,0.203244,2.359786490261719,-2.3095185726011196,2.4032147321666666,,,,,0.26936962069565984,3.9161514091302068,2.7646205812549853,0.020730503,0.008884501,-0.8070375391528888,2.240399392729761,0.09486607142857142,-1
1p,SKCM,0.5420619331572337,3.3068087504375536,3.1467630404773566,3.663871896010645,0.25383412499999997,0.8442057642328105,-4.807112492915278,2.0245212315486114,,,,,0.2978662935722649,1.7241651645770832,2.065707907091345,0.020730503,0.008884501,0.3683848077426335,0.048704334624556755,0.09486607142857142,0
1p,STAD,0.3735987318037357,2.0145075484687602,2.350090701498189,3.066250014938053,0.1651285,2.261625829049212,-4.499753841383134,,,,,,0.34586704977455746,,,0.020730503,0.008884501,-0.6344984790581334,,0.09486607142857142,0
1p,TGCT,0.9999999999999059,3.8071015001011754,3.9954106964220566,7.21238646486158,0.24777374999999996,2.3559950921650143,-7.133796947945716,5.375821844447368,2.2677868380553634,2.155761109260107,2.041241452319315,2.041241452319315,0.9999999999999993,,,0.020730503,0.008884501,2.773147957813289,,0.09486607142857142,0
1p,THYM,0.19145199228599485,2.3389179547272603,1.4897372565709075,2.368421333468404,0.1280005,0.6734950905889191,-5.9376107208999365,1.13887083025,,,,,0.4544675009123869,3.1756955805880622,,0.020730503,0.008884501,-0.4619594189633778,1.6559473772350404,0.09486607142857142,0
1p,UCEC,0.3475075364579563,1.720829876617365,1.9064221338930434,1.7644553780093442,0.208141,3.744277380620326,-2.5136202152167506,1.3577343228749998,,,,,0.47649065042331346,1.8076953308296073,2.0302748190138575,0.020730503,0.008884501,-0.6344984790581334,-0.5357476808701639,0.09486607142857142,0
1p,UCS,0.3475075364579563,1.720829876617365,1.9064221338930434,1.7644553780093442,0.208141,3.744277380620326,-2.5136202152167506,1.3577343228749998,,,,,0.29977020399075116,1.8076953308296073,2.0302748190138575,0.020730503,0.008884501,-0.6344984790581334,-0.5357476808701639,0.09486607142857142,0
6q,ACC,0.6619760354385622,2.494624341808723,3.4242825111387414,3.177991383895848,,1.9140915594493335,-7.06610894464579,,,,,,0.25846403218806885,,,0.026634383,0.00968523,0.5827450017885754,,0.08045977011494253,0
6q,BLCA,0.05961071975224535,1.947593345198638,2.081331358949783,2.150495030172813,,,-6.822718964050929,,,,,,0.2048930191313046,1.633579996863558,3.0427887151352926,0.026634383,0.00968523,-0.8850439714663991,0.09740866924911919,0.08045977011494253,-1
6q,BRCA,0.1206613695648176,2.2763396274062493,1.4309088876938878,2.063006038479446,0.120255,2.0789965633399117,-1.4290325500878562,0.8040575292000001,,,,,0.38913971789046575,2.1578995621201233,1.800132176171887,0.026634383,0.00968523,-0.8285905494181308,-1.071495361740321,0.08045977011494253,-1
6q,CESC,0.5231682264478379,1.7217155970041307,1.6341786485961076,1.8410983679566595,,,-4.048018508037394,,,,,,0.16953026338534374,,,0.026634383,0.00968523,-0.6027768612250579,,0.08045977011494253,-1
6q,COAD,0.5553466481086303,2.415519995649799,1.7558006312360432,2.4357583850378353,0.1880625,1.561234245682705,-4.6426715622664805,0.7737020607261904,,,,,0.38477164428909316,1.730434909398999,1.7785546478921637,0.026634383,0.00968523,-0.5745501502009237,0.6818606847438409,0.08045977011494253,0
6q,ESCA,0.5991774659009426,1.8103853499413127,1.8180456160132623,2.094876311071373,0.1546509999999999,1.0460074621614546,-4.024254973036756,0.8012066218768117,,,,,0.1436421617509453,1.6522897513545285,2.5383500029655623,0.026634383,0.00968523,-0.5463234391767896,-0.48704334624560247,0.08045977011494253,0
6q,GBM,0.7017554003933101,2.237598394280724,2.3931112439469624,2.6583202716502514,0.2091955,2.559283046226114,-3.5146991649070665,3.21647623515,2.236389774741272,2.247771693899784,2.041239083291834,2.0400883116813597,0.8184843215851619,,,0.026634383,0.00968523,0.07466420335416125,,0.08045977011494253,-1
6q,KICH,0.6585131025370056,2.508933776324776,2.1075473305986625,3.908627108359637,,,-7.133691190817478,,2.2677868380553634,2.2557686433964594,2.040754851938403,2.041184832985211,0.6070611137140457,2.2582916548554515,2.1503185192136622,0.026634383,0.00968523,-0.4334165950802531,-0.48704334624560247,0.08045977011494253,-1
6q,KIRC,0.6585131025370056,2.508933776324776,2.1075473305986625,3.908627108359637,,,-7.133691190817478,,2.2677868380553634,2.2557686433964594,2.040754851938403,2.041184832985211,0.9030225074908765,2.2582916548554515,2.1503185192136622,0.026634383,0.00968523,-0.4334165950802531,-0.48704334624560247,0.08045977011494253,-1
6q,KIRP,0.6585131025370056,2.508933776324776,2.1075473305986625,3.908627108359637,,,-7.133691190817478,,2.2677868380553634,2.2557686433964594,2.040754851938403,2.041184832985211,0.5286768258911703,2.2582916548554515,2.1503185192136622,0.026634383,0.00968523,-0.4334165950802531,-0.48704334624560247,0.08045977011494253,0
6q,LAML,0.8169146903536421,2.9845022227993967,4.555744149603228,4.013473976553566,0.199245,3.492246477529432,-7.102809820409961,3.709704122,,,,,0.8001943750673894,1.960690232607916,2.2557797696660096,0.026634383,0.00968523,0.9214655340781851,0.09740866924911919,0.08045977011494253,0
6q,LGG,0.7017554003933101,2.237598394280724,2.3931112439469624,2.6583202716502514,0.2091955,2.559283046226114,-3.5146991649070665,3.21647623515,2.236389774741272,2.247771693899784,2.041239083291834,2.0400883116813597,0.6101312371573053,,,0.026634383,0.00968523,0.07466420335416125,,0.08045977011494253,-1
6q,LIHC,0.9973791345130432,3.2065148171661897,5.079430979748222,4.1055660767329965,0.411779,3.575607289082805,-6.935215687594033,8.962101807888889,2.191673973139502,2.2677861532897023,2.0411013831913167,2.041241124666371,0.9952327309681764,1.7494006644808575,2.3534497435382162,0.026634383,0.00968523,1.1472792222712578,-1.071495361740321,0.08045977011494253,-1
6q,LUAD,0.2995402416439448,2.299073806062853,3.212209171457257,2.7732306440879104,0.24114,1.127482850396722,-2.771503700206546,1.8511866315,,,,,0.7736655885867507,0.7684854995683945,1.0373338962923728,0.026634383,0.00968523,-0.7156837053215944,-0.48704334624560247,0.08045977011494253,-1
6q,LUSC,0.2995402416439448,2.299073806062853,3.212209171457257,2.7732306440879104,0.24114,1.127482850396722,-2.771503700206546,1.8511866315,,,,,0.7703669866907494,0.7684854995683945,1.0373338962923728,0.026634383,0.00968523,-0.7156837053215944,-0.48704334624560247,0.08045977011494253,0
6q,OV,0.30613819321025554,1.8914647834947833,2.2641143454211767,2.3063911324909205,0.18237,2.7050096173913034,-4.7750293026265584,1.067938218222222,2.110355543347981,2.2650050570530365,,,0.34523120521370243,1.4907597333010112,1.9964984718827072,0.026634383,0.00968523,0.01821078130589297,0.09740866924911919,0.08045977011494253,-1
6q,PAAD,0.3742388335835303,3.3420108128496615,3.725486027911833,5.613749823182781,,1.9484793047918187,-6.279450585997163,,,,,,0.29307636099515333,1.7849048206252025,3.0339270827340608,0.026634383,0.00968523,0.07466420335416125,-0.48704334624560247,0.08045977011494253,-1
6q,PRAD,0.12223264045249337,2.2867696818758136,1.3303760360994474,2.2377174183043333,0.1367105,2.3348895015639326,-3.3204765699553564,1.5436159895595238,,,,,0.43862489366424373,3.7326924565537913,3.0451811625793708,0.026634383,0.00968523,-0.8285905494181308,1.850764715733284,0.08045977011494253,-1
6q,SKCM,0.4299414041339506,2.7886927072106884,3.3520657671275864,4.229599809843935,0.19941049999999994,0.944733886863071,-5.500142855794621,1.7810282923759266,,,,,0.4495016728977726,2.036722506802862,2.1129815920714705,0.026634383,0.00968523,-0.20760290688718006,1.2663127002385626,0.08045977011494253,-1
6q,STAD,0.4820627608933351,2.2597056973296086,2.5219928441825092,3.793697412311101,0.166725,1.9285945619784073,-7.118516412975163,,,,,,0.4744739723985009,,,0.026634383,0.00968523,-0.48987001712852135,,0.08045977011494253,0
6q,TGCT,0.9981212693765243,5.6539717717728095,3.8822835089404313,7.21238646486158,0.1985205,1.9116872305268173,-7.142749325331829,5.375821844447368,2.2677868380553634,2.0070175834555806,2.041241452319315,2.041241452319315,0.9996175729626187,,,0.026634383,0.00968523,2.7279750396227693,,0.08045977011494253,0
6q,THYM,0.46436296825581197,2.3637369321072956,2.249377819415135,2.9018870259840983,0.137466,0.6683155305601671,-3.457904786172897,3.9521762973055554,,,,,0.46158178212156453,2.735967732199911,,0.026634383,0.00968523,-0.48987001712852135,3.0196687467227243,0.08045977011494253,-1
